Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
34,micro_tk(micro_globals) [clone .kd],2,0,103,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131474099,10510121673,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,817559925,85988649,0,0,842727027,89086288,0,0,847849271,88438878,0,0,852175101,89169340,0,0,854147903,86484985,0,0,848594060,85711498,0,0,896199772,90733323,0,0,866338928,89166084,0,0,814141932,85842215,0,0,842812475,89055609,0,0,846419745,88673977,0,0,850589742,89301521,0,0,854226021,86244295,0,0,848164132,85653566,0,0,894553791,90392977,0,0,864521957,89297988,0,11901,51261148,77,43278519,0,2071937104889836,2072010659055500,2072010662533643,2071937109443199
35,micro_tk(micro_globals) [clone .kd],2,0,108,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131425641,10507224715,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,789075519,94232615,0,0,811920059,98256574,0,0,817366588,95005405,0,0,821302573,96035715,0,0,822235387,93441928,0,0,817509657,93514603,0,0,860349117,97572671,0,0,833331262,97326167,0,0,783428360,93522276,0,0,809570577,97890832,0,0,813127216,94625178,0,0,817259985,95395941,0,0,819380171,92870459,0,0,814645153,92781231,0,0,859021475,97237877,0,0,832110199,97019253,0,11767,52085712,77,44563494,0,2071937110283742,2072010662585480,2072010666045355,2071937114709176
36,micro_tk(micro_globals) [clone .kd],2,0,113,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131403337,10503830658,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,756151186,93648103,0,0,778141547,97235650,0,0,781164786,95084248,0,0,784947928,95546577,0,0,788937047,92969912,0,0,784097060,92362238,0,0,826149073,96739119,0,0,798947834,96076585,0,0,755564257,93691086,0,0,781290803,97454708,0,0,784279611,95431205,0,0,787867960,95610001,0,0,791476473,93089738,0,0,786613031,92318350,0,0,829281058,96769137,0,0,801891568,96071167,0,12085,51813911,0,44683245,0,2071937115513255,2072010666097072,2072010669558590,2071937120165724
37,micro_tk(micro_globals) [clone .kd],2,0,118,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131501795,10513021387,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,828532437,85841511,0,0,853598001,89263374,0,0,860875195,87647775,0,0,865118389,88390506,0,0,865920626,86392825,0,0,859538284,85784401,0,0,906630528,88979610,0,0,877093305,87757645,0,0,824588404,85786074,0,0,852901875,89600063,0,0,858840053,87486080,0,0,862792729,88281757,0,0,864378596,86321720,0,0,858078515,85775173,0,0,906273894,89212115,0,0,876607382,87674528,0,11900,51074660,0,43042746,0,2071937120933630,2072010669608824,2072010673037614,2071937125496567
38,micro_tk(micro_globals) [clone .kd],2,0,123,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131426124,10506203661,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,800387350,95551625,0,0,823779858,99279395,0,0,829523899,97837993,0,0,833694377,98332918,0,0,832502705,95595739,0,0,827801099,95065610,0,0,872166158,100583615,0,0,845598791,99227669,0,0,797930141,95591019,0,0,824159316,99237484,0,0,826087640,97388397,0,0,830231613,98249892,0,0,832848528,95514179,0,0,828332163,94935899,0,0,870286603,99995753,0,0,843902294,99118901,0,11692,52279238,77,44609792,0,2071937126332163,2072010673089050,2072010676520925,2071937130838937
39,micro_tk(micro_globals) [clone .kd],2,0,128,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131508934,10512399985,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,745627081,89649675,0,0,767632429,93768640,0,0,771245490,92135563,0,0,775479578,93075684,0,0,777912544,90255284,0,0,772652447,89826860,0,0,815181787,95205547,0,0,788884250,94012284,0,0,742854360,89729509,0,0,768319559,93866210,0,0,770901914,92394275,0,0,775389403,93119590,0,0,777669199,90304242,0,0,772453283,90062483,0,0,814645294,94939632,0,0,788380974,93938535,0,11920,51407334,77,44136646,0,2071937131589908,2072010676570434,2072010679999865,2071937136099616
40,micro_tk(micro_globals) [clone .kd],2,0,133,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131425778,10505534696,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,731864120,92182588,0,0,753645245,96395451,0,0,757646507,94635284,0,0,760777121,95572122,0,0,763456714,92787668,0,0,757401641,91926445,0,0,800374562,97396366,0,0,773964778,96858994,0,0,729026138,92166000,0,0,754234095,96267285,0,0,757760184,94417012,0,0,761082971,95341013,0,0,763655823,92835523,0,0,757567481,91980654,0,0,800445030,97457714,0,0,773962860,96852104,0,12054,51357761,0,44138512,0,2071937136893380,2072010680049457,2072010683466389,2071937141402267
41,micro_tk(micro_globals) [clone .kd],2,0,138,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131440981,10507872633,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,753484431,95627351,0,0,777059664,99494832,0,0,779044934,97224185,0,0,782868242,98325325,0,0,785150484,95468725,0,0,780165237,95207754,0,0,823746203,99626865,0,0,797360520,99236721,0,0,750448838,95330861,0,0,777029056,99503946,0,0,778897383,97220784,0,0,782548148,98335144,0,0,785021542,94885973,0,0,780165251,95078536,0,0,823667122,99819378,0,0,797174738,99406078,0,12447,51542928,0,44189750,0,2071937142312363,2072010683515061,2072010686937802,2071937146709985
42,micro_tk(micro_globals) [clone .kd],2,0,143,1680,1680,1048576,256,32768,0,76,132,32,64,0x0,0x7e355fa60580,16777216,131400266,10503604124,0,0,0,0,0,0.0,0.0,202375168.0,0.0,0.0,304.0,272629760.0,0,740322274,97199113,0,0,764977686,101560934,0,0,765539342,98262297,0,0,769586593,99686431,0,0,771980464,97061414,0,0,768267946,96786211,0,0,810436778,101106347,0,0,784319963,100905127,0,0,737454611,97008029,0,0,765307014,101411624,0,0,765522004,98339301,0,0,769737208,99596922,0,0,771763105,96784572,0,0,768234641,96401056,0,0,810410266,100959759,0,0,784225053,100660376,0,11914,51568230,77,44317155,0,2071937147573021,2072010686986193,2072010690388784,2071937152034439
43,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,147,1680,1680,67108864,512,0,0,12,4,32,64,0x0,0x7e0cdfe6ed00,0,0,0,0,0,0,0,0,0.0,0.0,2097152.0,0.0,0.0,304.0,8388608.0,0,90905327,71781512,0,0,92085097,74580732,0,0,92268922,74172031,0,0,92549845,75607641,0,0,92850315,74781675,0,0,93285582,74617859,0,0,94864346,78448554,0,0,93810490,76435519,0,0,90860602,71801203,0,0,92116339,74685964,0,0,92179533,74166067,0,0,92663731,75435540,0,0,92171424,74492757,0,0,92160485,74417029,0,0,94534613,78246984,0,0,93302939,76232678,0,935,2731827,0,383239,0,2071937159656400,2072010697152635,2072010697323488,2071937160363245
44,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,148,1680,1680,16777216,256,0,0,16,0,32,64,0x0,0x7e0ccf460e40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,304.0,12582912.0,0,693556998,136714983,0,0,767051582,147543200,0,0,760695855,147365077,0,0,710879431,141205391,0,0,695689238,140556882,0,0,725475501,144391881,0,0,773882291,152749675,0,0,719748714,144462533,0,0,696305281,136718992,0,0,759986196,147418318,0,0,766353578,147505566,0,0,720416075,142486264,0,0,707195707,140871267,0,0,731941152,144771580,0,0,793362828,153317952,0,0,729575154,145720115,0,935,3128822,0,765429,0,2071937166670701,2072010703343278,2072010703535603,2071937167406489
45,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,149,1680,1680,16777216,256,0,0,12,4,32,64,0x0,0x7e0d42d957c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,304.0,8388608.0,0,326536912,150088540,0,0,351707698,165662803,0,0,327560288,149329159,0,0,335023667,153857449,0,0,328598258,154680933,0,0,326253369,154214138,0,0,336532080,157215778,0,0,332038413,155124898,0,0,330056660,150444553,0,0,352673683,164926046,0,0,328950620,148689415,0,0,336594634,154953866,0,0,332323545,155529221,0,0,330119334,154252354,0,0,335236909,157211642,0,0,334954240,156239215,0,8797,2074433,78,416202,0,2071937168840300,2072010704887241,2072010705006457,2071937169722244
46,__amd_rocclr_fillBufferAligned.kd,2,0,150,1680,1680,256,256,0,0,12,4,48,64,0x0,0x7e4d66023a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,825,0,0,0,337,0,0,0,1016,0,0,0,0,0,0,0,1437,124,0,0,1761,0,0,0,1725,0,0,0,2107,0,0,0,2067,0,0,0,517,0,0,0,1202,0,0,0,1050,0,0,0,3079,0,0,0,2164,0,0,0,2139,0,0,8203,411474,0,0,0,2071937169695544,2072010705006457,2072010705010423,2071937171369069
47,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,151,1680,1680,155648,512,2560,48,28,4,80,64,0x0,0x7e0cbe818380,26526,65195,5212940,0,0,0,0,0,0.0,0.0,5206.0,19456.0,0.0,2744.0,4194996.0,0,176157305,0,0,0,180146592,0,0,0,178485584,7168,0,0,179501204,7322,0,0,178181727,7460,0,152,181290920,49859,41840,0,181737627,0,0,0,180576701,5574,0,0,175947454,0,0,0,179919123,185,0,0,178577850,7359,0,0,179781012,7233,0,0,177873415,7385,0,152,181149618,48205,40862,0,181703192,0,0,0,180130001,5471,0,9213,4329578,1856,0,0,2071937172401406,2072010707646601,2072010707773429,2071937173319663
48,__amd_rocclr_copyBuffer.kd,2,0,152,1680,1680,512,512,0,0,16,0,32,64,0x0,0x7e4d66023a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,2036,0,0,0,2056,0,0,0,2131,0,0,0,3374,2153,0,0,2088,0,0,0,3149,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,0,8076,520886,0,0,0,2071937173157173,2072010707773429,2072010707777435,2071937174924827
49,__amd_rocclr_fillBufferAligned.kd,2,0,154,1680,1680,256,256,0,0,12,4,48,64,0x0,0x7e4d66023a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,1245,125,0,0,1758,0,0,0,1731,0,0,0,2033,0,0,0,2103,0,0,0,787,0,0,0,1012,0,0,0,1093,0,0,0,4569,0,0,0,2683,0,0,0,2112,0,0,9089,99258,0,0,0,2071937175654225,2072010707842651,2072010707844894,2071937176638711
50,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,155,1680,1680,155648,512,2560,48,28,4,80,64,0x0,0x7e0d42517880,26526,64635,5183613,0,0,0,0,0,0.0,0.0,5206.0,19456.0,0.0,2744.0,4194996.0,0,83995172,0,0,0,92285481,0,0,0,87525333,7166,0,0,90852392,7225,0,0,100252455,7512,0,152,110378868,49992,42681,0,107023159,0,0,0,105299075,5636,0,0,83530798,0,0,0,92054936,388,0,0,87394128,7211,0,0,90651862,7174,0,0,100111862,7416,0,152,110260362,49739,42482,0,106961422,0,0,0,105241111,5523,0,1020,1609307,78,0,0,2071937178737384,2072010710136443,2072010710235589,2071937179359334
51,__amd_rocclr_copyBuffer.kd,2,0,156,1680,1680,512,512,0,0,16,0,32,64,0x0,0x7e4d66023a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,2037,0,0,0,2044,0,0,0,2126,0,0,0,3366,2228,0,0,2081,0,0,0,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,1349,0,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,0,0,8011,1101416,0,0,0,2071937179259336,2072010710235589,2072010710239675,2071937180937297
52,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,158,1680,1680,4194304,256,0,0,24,0,64,64,0x0,0x7e0cbe4314c0,0,0,0,0,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,304.0,5242880.0,0,170022879,28304365,0,0,199124345,30073143,0,0,157191658,27199134,0,0,169542365,28250397,0,0,182802850,29332406,0,0,211564223,31072276,0,0,185030937,29459901,0,0,191939921,29880548,0,0,172777953,28393229,0,0,197688301,30081553,0,0,156247331,27125186,0,0,167995090,28149404,0,0,181851547,29223475,0,0,212713489,31310196,0,0,182927326,29263778,0,0,193244323,30207713,0,935,1032674,78,236632,0,2071937185303194,2072010714620913,2072010714681042,2071937185908849
53,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,159,1680,1680,67108864,512,0,0,12,4,32,64,0x0,0x7e0cdfe6e700,0,0,0,0,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,494.0,20971520.0,0,58371028,191122579,0,0,58942833,194563861,0,0,58499503,194982443,0,0,58693439,196680075,0,0,58327733,196324885,0,0,58677932,196634081,0,0,59641806,202753346,0,0,58935245,199343276,0,0,58606183,190444496,0,0,59015197,193991426,0,0,59870958,194060479,0,0,59775948,195609271,0,0,59434350,195958190,0,0,59816694,196225571,0,0,59736220,202813006,0,0,59142601,199614572,0,7794,3664137,6472,510700,0,2071937185927256,2072010714701152,2072010714891513,2071937187482857
54,__amd_rocclr_fillBufferAligned.kd,2,0,160,1680,1680,256,256,0,0,12,4,48,64,0x0,0x7e4d66023a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,123,0,0,856,0,0,0,2451,0,0,0,0,0,0,0,1434,0,0,0,1768,0,0,0,1741,0,0,0,2340,0,0,0,2068,0,0,0,520,0,0,0,2041,0,0,0,1052,0,0,0,3076,0,0,0,2168,0,0,0,2124,0,0,10987,553989,0,0,0,2071937186445663,2072010714891513,2072010714895359,2071937188911039
55,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,161,1680,1680,155648,512,4608,80,36,4,80,64,0x0,0x7e0c9de2e7c0,41166,64394,5154574,0,0,0,0,0,0.0,0.0,4896.0,19456.0,0.0,2744.0,8389357.0,0,657796519,0,0,152,652248184,41986,41986,0,687890284,3580,0,0,757267071,4071,0,0,667279773,7447,0,0,712087991,7275,0,0,772592955,5819,0,0,732207614,7373,0,0,664235908,0,0,152,658495013,41993,41808,0,668271691,3644,0,0,749852376,3593,0,0,669837893,7680,0,0,661273143,7182,0,0,762839447,5866,0,0,716811843,7398,0,1530,5578917,1935,0,0,2071937190503503,2072010718852950,2072010719056692,2071937191375552
56,__amd_rocclr_copyBuffer.kd,2,0,162,1680,1680,512,512,0,0,16,0,32,64,0x0,0x7e4d66023a80,0,0,0,0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,0,2036,0,0,0,2060,0,0,0,2547,0,0,0,3123,0,0,0,2248,0,0,0,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,4190,0,0,1204,0,0,0,588,0,0,0,1269,0,0,0,0,0,0,0,0,0,0,8390,473294,0,0,0,2071937191106875,2072010719056692,2072010719062300,2071937192985393
57,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,164,1680,1680,16777216,256,0,0,16,0,32,64,0x0,0x7e0ccf460e40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,304.0,12582912.0,0,590051837,123793877,0,0,651711478,133389320,0,0,620688719,129267776,0,0,703914931,137854388,0,0,624254621,130008690,0,0,633177544,131582424,0,0,671406293,137167206,0,0,703464131,140203356,0,0,584834488,123493715,0,0,658943750,133773671,0,0,610427649,128161226,0,0,704869056,138130442,0,0,618195025,128611765,0,0,636007208,131697135,0,0,671562017,137013048,0,0,706767484,140234445,0,5965,2833699,77,725698,0,2071937193728111,2072010719120666,2072010719295685,2071937194867847
58,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,165,1680,1680,16777216,256,0,0,12,4,32,64,0x0,0x7e0d42d957c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,342.0,8388608.0,0,327106634,144378943,0,0,356686073,162208749,0,0,331148105,147221382,0,0,354529716,159673868,0,0,345859444,156129880,0,0,338120093,153168895,0,0,352118893,160926275,0,0,357532590,163767343,0,0,335220097,148599053,0,0,355776442,161489050,0,0,330144049,145574074,0,0,353859385,158754083,0,0,337871697,153383856,0,0,338157491,152479817,0,0,354051777,162309167,0,0,354868687,163044468,0,10533,2351302,1721,380595,0,2071937194705146,2072010719295685,2072010719443944,2071937196545357
59,__amd_rocclr_fillBufferAligned.kd,2,0,166,1680,1680,256,256,0,0,12,4,48,64,0x0,0x7e4d66023a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,0,0,0,0,0,0,0,1502,124,0,0,1768,0,0,0,1741,0,0,0,2430,0,0,0,2065,0,0,0,519,0,0,0,1979,0,0,0,1050,0,0,0,3137,0,0,0,2237,0,0,0,2977,0,0,11061,379554,0,0,0,2071937195224514,2072010719443944,2072010719448471,2071937197952208
60,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,167,1680,1680,155648,512,2560,48,28,4,80,64,0x0,0x7e0cbe818380,26526,59559,4757819,0,0,0,0,0,0.0,0.0,5206.0,19456.0,0.0,2820.0,4194996.0,0,176098682,0,0,0,176560210,293,0,0,177843587,7161,0,0,178222175,7278,0,0,178471913,7435,0,152,175730788,47860,40543,0,181910451,0,0,0,178456079,5516,0,0,176099209,0,0,0,176748106,0,0,0,177827092,7164,0,0,178119322,7235,0,0,178554160,7387,0,152,176263360,47572,40110,0,181824441,0,0,0,178517248,5734,0,10006,3046789,3218,0,0,2071937195718124,2072010719448471,2072010719580787,2071937199194725
61,__amd_rocclr_copyBuffer.kd,2,0,168,1680,1680,512,512,0,0,16,0,32,64,0x0,0x7e4d66023a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,2045,0,0,0,2230,0,0,0,2118,0,0,0,6763,2258,0,0,2084,0,0,0,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,10722,551780,903,0,0,2071937196795818,2072010719580787,2072010719584913,2071937200629136
62,__amd_rocclr_fillBufferAligned.kd,2,0,170,1680,1680,256,256,0,0,12,4,48,64,0x0,0x7e4d66023a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,0,0,0,127,0,0,0,1243,124,0,0,1766,0,0,0,1735,0,0,0,2038,0,0,0,3522,0,0,0,785,0,0,0,1012,0,0,0,1049,0,0,0,3333,0,0,0,2153,0,0,0,2122,0,0,9083,100501,77,0,0,2071937201342150,2072010719611712,2072010719613675,2071937202435687
63,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,171,1680,1680,155648,512,2560,48,28,4,80,64,0x0,0x7e0d42517880,26526,63553,5092751,0,0,0,0,0,0.0,0.0,5206.0,19456.0,0.0,2782.0,4194996.0,0,80199087,0,0,0,90135654,0,0,0,83650465,7159,0,0,87057138,7245,0,0,94641245,7475,0,152,109186470,55968,48612,0,102047658,0,0,0,99948057,5674,0,0,80073066,0,0,0,90249970,389,0,0,83700995,7215,0,0,87230901,7201,0,0,94601122,7404,0,152,109101306,54328,47112,0,101955613,0,0,0,99846987,5522,0,11150,2226917,884,0,0,2071937202418692,2072010719618122,2072010719715386,2071937204076143
