Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
34,micro_tk(micro_globals) [clone .kd],2,0,103,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25809995,2064965664,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1560395,0,268801,268801,1560431,0,268995,268995,1560622,0,268745,268745,1560550,0,268789,268789,1560101,0,268661,268661,1560119,0,268657,268657,1560070,0,268816,268816,1560108,0,268743,268743,1560461,0,268801,268801,1560443,0,268890,268890,1560558,0,268731,268731,1560683,0,268718,268718,1560088,0,268623,268623,1560070,0,268607,268607,1560103,0,268745,268745,1560106,0,268671,268671,1634643,12933,0,51958037,44226610,186867,51977554,51977554,2071931352635189,2072010659055500,2072010662533643,2071931357279756
35,micro_tk(micro_globals) [clone .kd],2,0,108,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25781935,2063124876,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1502463,0,269441,269441,1502435,0,269556,269556,1502540,0,269680,269680,1502478,0,269827,269827,1502149,0,269445,269445,1502108,0,269324,269324,1502087,0,269706,269706,1502057,0,269762,269762,1502533,0,269331,269331,1502518,0,269519,269519,1502589,0,269740,269740,1502565,0,269792,269792,1502158,0,269341,269341,1502120,0,269271,269271,1502135,0,269666,269666,1502118,0,269723,269723,1570769,12878,0,50931511,43751287,146474,50951727,50951727,2071931358175771,2072010662585480,2072010666045355,2071931362778578
36,micro_tk(micro_globals) [clone .kd],2,0,113,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25792458,2063708248,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1837249,0,267252,267252,1837400,0,267349,267349,1837593,0,267386,267386,1837476,0,267515,267515,1836903,0,267211,267211,1836915,0,267146,267146,1836792,0,267380,267380,1836870,0,267508,267508,1837341,0,267269,267269,1837307,0,267455,267455,1837548,0,267418,267418,1837699,0,267590,267590,1836955,0,267187,267187,1836978,0,267185,267185,1836929,0,267412,267412,1836983,0,267628,267628,1593011,12891,0,51752235,43553728,273419,51767357,51767357,2071931363698117,2072010666097072,2072010669558590,2071931368373862
37,micro_tk(micro_globals) [clone .kd],2,0,118,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25784529,2063112072,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1487649,0,268949,268949,1487715,0,269186,269186,1487761,0,269268,269268,1487797,0,269377,269377,1487282,0,268826,268826,1487280,0,268775,268775,1487344,0,269127,269127,1487379,0,269398,269398,1487838,0,268928,268928,1487826,0,269127,269127,1487881,0,269201,269201,1487910,0,269345,269345,1487422,0,268848,268848,1487415,0,268837,268837,1487407,0,269131,269131,1487447,0,269416,269416,1563790,12891,0,51133420,43988278,141663,51152582,51152582,2071931369276496,2072010669608824,2072010673037614,2071931373835477
38,micro_tk(micro_globals) [clone .kd],2,0,123,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25798491,2063841816,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1598086,0,268341,268341,1598103,0,268612,268612,1598393,0,268469,268469,1598331,0,268586,268586,1597746,0,268305,268305,1597729,0,268229,268229,1597807,0,268467,268467,1597843,0,268489,268489,1598149,0,268278,268278,1598137,0,268644,268644,1598374,0,268480,268480,1598420,0,268505,268505,1597792,0,268200,268200,1597815,0,268333,268333,1597801,0,268426,268426,1597855,0,268546,268546,1535080,12916,0,51872588,44373886,159697,51890398,51890398,2071931374711463,2072010673089050,2072010676520925,2071931379564179
39,micro_tk(micro_globals) [clone .kd],2,0,128,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25788469,2063412200,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1725366,0,267905,267905,1725459,0,267901,267901,1725675,0,267733,267733,1725637,0,267817,267817,1724979,0,267720,267720,1724993,0,267575,267575,1724938,0,267852,267852,1725001,0,267816,267816,1725427,0,267868,267868,1725361,0,267960,267960,1725446,0,267774,267774,1725537,0,267783,267783,1725040,0,267730,267730,1725030,0,267589,267589,1725003,0,267749,267749,1725030,0,267853,267853,1526102,13235,0,51332780,43699184,213638,51349350,51349350,2071931380520233,2072010676570434,2072010679999865,2071931385041869
40,micro_tk(micro_globals) [clone .kd],2,0,133,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25804616,2064625640,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1824919,0,266830,266830,1825061,0,266905,266905,1825144,0,266713,266713,1825066,0,266860,266860,1824676,0,266753,266753,1824660,0,266734,266734,1824642,0,266736,266736,1824695,0,266896,266896,1825038,0,266832,266832,1824969,0,266989,266989,1825041,0,266687,266687,1825141,0,266857,266857,1824584,0,266800,266800,1824580,0,266739,266739,1824456,0,266721,266721,1824458,0,266822,266822,1536955,12925,0,51683307,43877453,265339,51699942,51699942,2071931386001638,2072010680049457,2072010683466389,2071931390698513
41,micro_tk(micro_globals) [clone .kd],2,0,138,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25790921,2063769268,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1776449,0,267629,267629,1776575,0,267742,267742,1776730,0,267585,267585,1776672,0,267701,267701,1776166,0,267558,267558,1776197,0,267480,267480,1776057,0,267617,267617,1776160,0,267769,267769,1776429,0,267564,267564,1776416,0,267781,267781,1776490,0,267604,267604,1776556,0,267760,267760,1775990,0,267582,267582,1776005,0,267542,267542,1775893,0,267693,267693,1775914,0,267770,267770,1534004,12890,0,50929232,42876668,246278,50948207,50948207,2071931391676810,2072010683515061,2072010686937802,2071931396295570
42,micro_tk(micro_globals) [clone .kd],2,0,143,1432,1432,1048576,256,32768,0,76,132,32,64,0x0,0x7deb2f8e0580,16384,128532480,25794732,2063901800,0,0,0,0,0.0,0.0,0.0,1048576.0,4311744512.0,4311744512.0,4294967296.0,16777216.0,1506605,0,268839,268839,1506586,0,268879,268879,1506720,0,268924,268924,1506649,0,269096,269096,1506253,0,268814,268814,1506236,0,268588,268588,1506241,0,268936,268936,1506248,0,269077,269077,1506532,0,268784,268784,1506547,0,268841,268841,1506601,0,269002,269002,1506634,0,269058,269058,1506146,0,268797,268797,1506138,0,268541,268541,1506182,0,268927,268927,1506212,0,269088,269088,1564354,12930,0,52177912,45035380,148516,52198356,52198356,2071931397273806,2072010686986193,2072010690388784,2071931401886847
43,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,147,1432,1432,67108864,512,0,0,12,4,32,64,0x0,0x7dcab0c6ed00,1048576,20971520,4320384,345569424,0,0,0,0,0.0,0.0,0.0,1048576.0,33554432.0,33554432.0,16777216.0,16777216.0,65606,0,262144,262144,65597,0,262144,262144,65611,0,262144,262144,65614,0,262144,262144,65568,0,262144,262144,65572,0,262144,262144,65591,0,262144,262144,65593,0,262144,262144,65604,0,262144,262144,65598,0,262144,262144,65611,0,262144,262144,65613,0,262144,262144,65568,0,262144,262144,65572,0,262144,262144,65592,0,262144,262144,65597,0,262144,262144,41390,957,0,2720835,1281531,1942550,2739808,2739808,2071931409877003,2072010697152635,2072010697323488,2071931410637938
44,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,148,1432,1432,16777216,256,0,0,16,0,32,64,0x0,0x7dcaa0260e40,262144,1572864,335230,26855436,0,0,0,524288,0.0,0.0,0.0,262144.0,50331648.0,50331648.0,33554432.0,16777216.0,262190,0,262144,262144,262181,0,262144,262144,262187,0,262144,262144,262166,0,262144,262144,262195,0,262144,262144,262203,0,262144,262144,262204,0,262144,262144,262202,0,262144,262144,262187,0,262144,262144,262180,0,262144,262144,262182,0,262144,262144,262168,0,262144,262144,262198,0,262144,262144,262199,0,262144,262144,262207,0,262144,262144,262204,0,262144,262144,45711,957,0,3219884,2618517,2074151,3238460,3238460,2071931416946085,2072010703343278,2072010703535603,2071931417721772
45,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,149,1432,1432,16777216,256,0,0,12,4,32,64,0x0,0x7ddb2f5957c0,262144,1572864,395873,31812528,0,0,0,0,0.0,0.0,0.0,262144.0,33554432.0,33554432.0,16777216.0,16777216.0,131072,0,262144,262144,131081,0,262144,262144,131076,0,262144,262144,131076,0,262144,262144,131143,0,262144,262144,131139,0,262144,262144,131147,0,262144,262144,131139,0,262144,262144,131072,0,262144,262144,131082,0,262144,262144,131076,0,262144,262144,131076,0,262144,262144,131131,0,262144,262144,131138,0,262144,262144,131146,0,262144,262144,131134,0,262144,262144,57729,13370,0,2121265,1380043,1236868,2141746,2141746,2071931419080542,2072010704887241,2072010705006457,2071931420197824
46,__amd_rocclr_fillBufferAligned.kd,2,0,150,1432,1432,256,256,0,0,12,4,48,64,0x0,0x7e033401ba00,4,42,86,7156,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,131197,8356,0,577208,0,4,602360,602360,2071931420142903,2072010705006457,2072010705010423,2071931422060068
47,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,151,1432,1432,155648,512,2560,48,28,4,80,64,0x0,0x7dca8f618380,2432,1483154,446882,35824988,0,0,0,0,0.0,19520.0,304.0,5185.0,16801888.0,16801888.0,16777552.0,4880.0,131128,0,0,0,131140,0,0,0,131152,0,32,0,131132,0,32,0,131144,0,32,0,131163,0,184,0,131159,0,0,0,131161,0,24,0,131128,0,0,0,131140,0,1,0,131155,0,32,0,131136,0,32,0,131143,0,32,0,131160,0,184,0,131158,0,0,0,131160,0,24,0,485541,16650,0,4275178,55,2487,4331846,4331846,2071931422879539,2072010707646601,2072010707773429,2071931424144290
48,__amd_rocclr_copyBuffer.kd,2,0,152,1432,1432,512,512,0,0,16,0,32,64,0x0,0x7e033401ba80,8,75,115,8712,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,136971,7982,0,609275,0,8,634392,634392,2071931423981569,2072010707773429,2072010707777435,2071931425830954
49,__amd_rocclr_fillBufferAligned.kd,2,0,154,1432,1432,256,256,0,0,12,4,48,64,0x0,0x7e033401ba00,4,42,92,7068,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,42099,10112,0,80966,0,4,106214,106214,2071931426686890,2072010707842651,2072010707844894,2071931427786496
50,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,155,1432,1432,155648,512,2560,48,28,4,80,64,0x0,0x7dd32f317880,2432,936615,323796,25872252,0,548364,1,0,0.0,19520.0,304.0,5185.0,16801888.0,16801888.0,16777552.0,4880.0,131120,0,0,0,131120,0,1,0,131130,0,32,0,131130,0,32,0,131151,0,32,0,131132,0,184,0,131167,0,0,0,131143,0,24,0,131120,0,0,0,131120,0,0,0,131128,0,32,0,131128,0,32,0,131149,0,32,0,131128,0,184,0,131171,0,0,0,131149,0,24,0,367483,1044,0,1599352,55,2487,1619368,1619368,2071931430024415,2072010710136443,2072010710235589,2071931430696418
51,__amd_rocclr_copyBuffer.kd,2,0,156,1432,1432,512,512,0,0,16,0,32,64,0x0,0x7e033401ba80,8,75,99,8504,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,183943,7982,0,866834,0,8,891982,891982,2071931430593977,2072010710235589,2072010710239675,2071931432645931
52,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,158,1432,1432,4194304,256,0,0,24,0,64,64,0x0,0x7dca8f2314c0,65536,5046272,1043504,83452684,0,0,0,0,0.0,0.0,0.0,262144.0,20971520.0,20971520.0,16777216.0,4194304.0,131104,0,65536,65536,131104,0,65536,65536,131104,0,65536,65536,131104,0,65536,65536,131111,0,65536,65536,131114,0,65536,65536,131137,0,65536,65536,131136,0,65536,65536,131104,0,65536,65536,131104,0,65536,65536,131104,0,65536,65536,131104,0,65536,65536,131111,0,65536,65536,131117,0,65536,65536,131133,0,65536,65536,131132,0,65536,65536,52285,957,0,1018837,727050,543216,1038140,1038140,2071931437078896,2072010714620913,2072010714681042,2071931437717210
53,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,159,1432,1432,67108864,512,0,0,12,4,32,64,0x0,0x7dcab0c6e700,1048576,24117248,5014468,401083212,0,0,0,0,0.0,0.0,0.0,1048576.0,83886080.0,83886080.0,16777216.0,67108864.0,32859,0,524288,524288,32846,0,524288,524288,32849,0,524288,524288,32860,0,524288,524288,32818,0,524288,524288,32850,0,524288,524288,32819,0,524288,524288,32972,0,524288,524288,32855,0,524288,524288,32849,0,524288,524288,32854,0,524288,524288,32859,0,524288,524288,32814,0,524288,524288,32854,0,524288,524288,32816,0,524288,524288,32977,0,524288,524288,479135,8128,0,3494041,1655435,2179826,3876014,3876014,2071931437740905,2072010714701152,2072010714891513,2071931439539154
54,__amd_rocclr_fillBufferAligned.kd,2,0,160,1432,1432,256,256,0,0,12,4,48,64,0x0,0x7e033401ba00,4,42,108,8516,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,120441,17376,0,524184,0,4,549861,549861,2071931438305860,2072010714891513,2072010714895359,2071931441088185
55,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,161,1432,1432,155648,512,4608,80,36,4,80,64,0x0,0x7dca6ec2e7c0,2432,1213406,385618,30826492,0,0,0,0,0.0,19520.0,304.0,5185.0,33593984.0,33593984.0,33555008.0,19520.0,262235,0,0,0,262218,0,152,0,262220,0,16,0,262236,0,16,0,262237,0,32,0,262236,0,32,0,262235,0,24,0,262234,0,32,0,262231,0,0,0,262217,0,153,0,262220,0,16,0,262240,0,16,0,262231,0,32,0,262230,0,32,0,262233,0,24,0,262236,0,32,0,755844,16273,0,5517916,51,2483,5574674,5574674,2071931442518750,2072010718852950,2072010719056692,2071931443478920
56,__amd_rocclr_copyBuffer.kd,2,0,162,1432,1432,512,512,0,0,16,0,32,64,0x0,0x7e033401ba80,8,87,118,9000,0,0,0,0,0.0,0.0,0.0,8.0,256.0,256.0,128.0,128.0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,174733,8368,0,813794,0,8,839361,839361,2071931443194640,2072010719056692,2072010719062300,2071931445259733
57,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,164,1432,1432,16777216,256,0,0,16,0,32,64,0x0,0x7dcaa0260e40,262144,1572864,340707,27232100,0,0,0,524288,0.0,0.0,0.0,262144.0,50331648.0,50331648.0,33554432.0,16777216.0,262205,0,262144,262144,262205,0,262144,262144,262217,0,262144,262144,262193,0,262144,262144,262180,0,262144,262144,262182,0,262144,262144,262185,0,262144,262144,262179,0,262144,262144,262206,0,262144,262144,262205,0,262144,262144,262211,0,262144,262144,262198,0,262144,262144,262183,0,262144,262144,262180,0,262144,262144,262184,0,262144,262144,262187,0,262144,262144,52205,7188,0,2850175,2295106,1800569,2870621,2870621,2071931445977074,2072010719120666,2072010719295685,2071931447163288
58,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,165,1432,1432,16777216,256,0,0,12,4,32,64,0x0,0x7ddb2f5957c0,262144,1572864,430692,34487336,0,0,0,0,0.0,0.0,0.0,262144.0,33554432.0,33554432.0,16777216.0,16777216.0,131080,0,262144,262144,131077,0,262144,262144,131077,0,262144,262144,131076,0,262144,262144,131110,0,262144,262144,131117,0,262144,262144,131128,0,262144,262144,131111,0,262144,262144,131082,0,262144,262144,131076,0,262144,262144,131077,0,262144,262144,131076,0,262144,262144,131108,0,262144,262144,131116,0,262144,262144,131118,0,262144,262144,131114,0,262144,262144,331169,11310,0,2278113,1362832,1227586,2517505,2517505,2071931446996681,2072010719295685,2072010719443944,2071931448854519
59,__amd_rocclr_fillBufferAligned.kd,2,0,166,1432,1432,256,256,0,0,12,4,48,64,0x0,0x7e033401ba00,4,42,90,7104,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,175564,11214,0,804984,0,4,838514,838514,2071931447580455,2072010719443944,2072010719448471,2071931450399183
60,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,167,1432,1432,155648,512,2560,48,28,4,80,64,0x0,0x7dca8f618380,2432,1483154,463808,37087680,0,0,0,0,0.0,19520.0,304.0,5185.0,16801888.0,16801888.0,16777552.0,4880.0,131133,0,0,0,131141,0,1,0,131148,0,32,0,131137,0,32,0,131153,0,32,0,131167,0,184,0,131170,0,0,0,131162,0,24,0,131134,0,0,0,131141,0,0,0,131148,0,32,0,131133,0,32,0,131143,0,32,0,131168,0,184,0,131173,0,0,0,131157,0,24,0,720161,13495,0,2688934,53,2485,2844704,2844704,2071931448137268,2072010719448471,2072010719580787,2071931451713006
61,__amd_rocclr_copyBuffer.kd,2,0,168,1432,1432,512,512,0,0,16,0,32,64,0x0,0x7e033401ba80,8,75,119,8856,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,11,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,8,0,4,0,4,0,0,0,337846,14244,0,1720383,0,8,1745228,1745228,2071931449184587,2072010719580787,2072010719584913,2071931453189629
62,__amd_rocclr_fillBufferAligned.kd,2,0,170,1432,1432,256,256,0,0,12,4,48,64,0x0,0x7e033401ba00,4,42,94,7276,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,41876,10110,0,81626,0,4,106554,106554,2071931453967159,2072010719611712,2072010719613675,2071931455166062
63,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,171,1432,1432,155648,512,2560,48,28,4,80,64,0x0,0x7dd32f317880,2432,936615,357866,28616484,0,548364,1,0,0.0,19520.0,304.0,5185.0,16801888.0,16801888.0,16777552.0,4880.0,131136,0,0,0,131132,0,1,0,131135,0,32,0,131122,0,32,0,131149,0,32,0,131126,0,184,0,131158,0,0,0,131151,0,24,0,131137,0,0,0,131132,0,0,0,131131,0,32,0,131120,0,32,0,131149,0,32,0,131118,0,184,0,131162,0,0,0,131151,0,24,0,476072,10697,0,2141489,53,2485,2225982,2225982,2071931455148626,2072010719618122,2072010719715386,2071931457042707
