Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
31,micro_tk(micro_globals) [clone .kd],2,0,93,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,200687620,16045387135,0,1048576,218103808,34504704,0,1490889556.0,0.0,1899544158.0,806696237.0,1962421551.0,1911588185.0,4976792.0,9849522.0,51731531,12856211,11209756,1646469,51731531,12856208,11209749,1646459,51731531,12854214,11207748,1646516,51731531,12854534,11208057,1646513,51731531,12860051,11213404,1646724,51731531,12859959,11213375,1646662,51731531,12860276,11213660,1646675,51731531,12860322,11213675,1646675,51731531,12856192,11209682,1646524,51731531,12856193,11209666,1646527,51731531,12854208,11207681,1646576,51731531,12854528,11207981,1646587,51731531,12860002,11213394,1646694,51731531,12859946,11213289,1646736,51731531,12860270,11213612,1646717,51731531,12860302,11213648,1646684,51731531,0,51731531,7759,206926124,206523412,51634100,2071948616683297,2072010648270954,2072010651775296,2071948621180788
32,micro_tk(micro_globals) [clone .kd],2,0,95,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,198762713,15892569200,0,1048576,218103808,34504704,0,1494338101.0,0.0,1870117577.0,777709649.0,1944265958.0,1881743782.0,4980384.0,11164154.0,51256107,12856912,11256608,1600308,51256107,12856900,11256576,1600324,51256107,12855124,11254863,1600301,51256107,12855124,11254885,1600275,51256107,12860828,11260375,1600514,51256107,12860748,11260322,1600482,51256107,12861080,11260639,1600474,51256107,12861080,11260662,1600447,51256107,12856975,11256766,1600214,51256107,12856978,11256740,1600238,51256107,12855174,11254950,1600261,51256107,12855174,11254951,1600253,51256107,12860894,11260539,1600417,51256107,12860814,11260481,1600388,51256107,12861150,11260782,1600397,51256107,12861150,11260770,1600411,51256107,0,51256107,75,205024428,204612306,51156730,2071948621882475,2072010651805300,2072010655432944,2071948626866355
33,micro_tk(micro_globals) [clone .kd],2,0,98,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,201420118,16105612754,0,1048576,218103808,34504704,0,1494406277.0,0.0,1898007647.0,805503080.0,1973444383.0,1909769004.0,4969360.0,11773435.0,52013248,12856698,11243840,1612862,52013248,12856697,11243809,1612888,52013248,12855164,11242294,1612908,52013248,12855164,11242275,1612922,52013248,12860758,11247748,1613070,52013248,12860868,11247847,1613080,52013248,12861558,11248570,1613015,52013248,12861478,11248425,1613083,52013248,12856683,11243672,1613016,52013248,12856693,11243737,1612956,52013248,12855140,11242185,1612994,52013248,12855140,11242210,1612962,52013248,12860751,11247648,1613161,52013248,12860856,11247788,1613126,52013248,12861552,11248426,1613158,52013248,12861476,11248371,1613137,52013248,0,52013248,0,208052992,207683680,51924528,2071948627753346,2072010655481015,2072010658999778,2071948632618110
34,micro_tk(micro_globals) [clone .kd],2,0,103,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,201792073,16135306621,0,1048576,218103808,34504704,0,1494251486.0,0.0,1899657193.0,807532334.0,1972128460.0,1911026412.0,4921389.0,12119209.0,51985263,12856590,11253115,1603479,51985263,12856588,11253092,1603496,51985263,12855054,11251659,1603430,51985263,12855054,11251667,1603419,51985263,12860594,11257043,1603610,51985263,12860602,11257060,1603601,51985263,12861377,11257767,1603640,51985263,12861125,11257542,1603616,51985263,12856584,11253328,1603261,51985263,12856579,11253336,1603243,51985263,12855038,11251843,1603231,51985263,12855038,11251853,1603218,51985263,12860578,11257261,1603371,51985263,12860581,11257277,1603360,51985263,12861346,11258019,1603359,51985263,12861096,11257803,1603326,51985263,0,51985263,75,207941052,207545178,51890140,2071948633576187,2072010659055500,2072010662533643,2071948638325349
35,micro_tk(micro_globals) [clone .kd],2,0,108,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,198538298,15874518154,0,1048576,218103808,34504704,0,1491564564.0,0.0,1863074083.0,770984881.0,1933302260.0,1874298382.0,4969765.0,12064902.0,50962889,12856686,11247413,1609277,50962889,12856686,11247387,1609299,50962889,12855252,11246022,1609265,50962889,12855252,11246014,1609266,50962889,12860906,11251529,1609433,50962889,12860828,11251438,1609447,50962889,12861455,11252029,1609456,50962889,12861612,11252157,1609486,50962889,12856745,11247441,1609309,50962889,12856743,11247448,1609295,50962889,12855258,11245968,1609326,50962889,12855258,11245995,1609295,50962889,12860878,11251446,1609490,50962889,12860794,11251370,1609481,50962889,12861408,11251963,1609474,50962889,12861570,11252118,1609483,50962889,0,50962889,77,203851556,203458240,50868008,2071948639232881,2072010662585480,2072010666045355,2071948644009414
36,micro_tk(micro_globals) [clone .kd],2,0,113,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,199253614,15930835791,0,1048576,218103808,34504704,0,1493719092.0,0.0,1890145206.0,797695502.0,1957043867.0,1901473928.0,5036312.0,8724530.0,51598836,12857195,10806531,2050668,51598836,12857092,10806484,2050608,51598836,12855150,10804658,2050527,51598836,12855150,10804663,2050517,51598836,12861244,10810407,2050894,51598836,12861167,10810423,2050798,51598836,12861835,10811001,2050864,51598836,12861828,10810942,2050915,51598836,12857204,10806432,2050777,51598836,12857151,10806404,2050747,51598836,12855150,10804470,2050716,51598836,12855150,10804494,2050685,51598836,12861157,10810368,2050848,51598836,12861057,10810218,2050901,51598836,12861864,10810918,2050976,51598836,12861858,10810966,2050922,51598836,0,51598836,0,206395344,205957220,51495582,2071948644960421,2072010666097072,2072010669558590,2071948649766878
37,micro_tk(micro_globals) [clone .kd],2,0,118,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,200078748,15997776338,0,1048576,218103808,34504704,0,1493670718.0,0.0,1877054010.0,784937470.0,1945850964.0,1888215706.0,4975556.0,12345900.0,51294166,12856854,11190871,1665987,51294166,12856874,11190917,1665957,51294166,12855032,11189108,1665959,51294166,12855032,11189136,1665927,51294166,12860608,11194437,1666224,51294166,12860768,11194650,1666178,51294166,12861133,11195014,1666148,51294166,12861059,11194977,1666112,51294166,12856904,11190912,1665997,51294166,12856908,11190934,1665974,51294166,12855014,11189108,1665941,51294166,12855014,11189114,1665935,51294166,12860650,11194616,1666090,51294166,12860813,11194738,1666132,51294166,12861207,11195171,1666067,51294166,12861116,11195103,1666038,51294166,0,51294166,0,205176664,204779156,51198093,2071948650704734,2072010669608824,2072010673037614,2071948655375221
38,micro_tk(micro_globals) [clone .kd],2,0,123,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,199840840,15978635841,0,1048576,218103808,34504704,0,1494816824.0,0.0,1897227567.0,805165033.0,1959862373.0,1908159577.0,5043752.0,7960974.0,51660706,12857105,10674058,2183051,51660706,12857112,10674107,2183005,51660706,12855108,10672254,2182890,51660706,12855108,10672237,2182897,51660706,12861281,10678168,2183171,51660706,12861395,10678409,2183045,51660706,12862214,10679154,2183091,51660706,12862228,10679050,2183211,51660706,12857158,10674132,2183031,51660706,12857162,10674103,2183059,51660706,12855104,10672137,2183003,51660706,12855104,10672157,2182980,51660706,12861301,10678245,2183117,51660706,12861396,10678222,2183231,51660706,12862219,10678922,2183328,51660706,12862251,10679020,2183259,51660706,0,51660706,75,206642824,206254000,51567284,2071948656239839,2072010673089050,2072010676520925,2071948661033127
39,micro_tk(micro_globals) [clone .kd],2,0,128,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,199533869,15953654635,0,1048576,218103808,34504704,0,1492936222.0,0.0,1876836381.0,784364642.0,1947983626.0,1888589490.0,4992190.0,11092514.0,51808183,12856879,11208773,1648110,51808183,12856804,11208667,1648137,51808183,12855064,11206997,1648102,51808183,12855064,11206931,1648164,51808183,12860604,11212434,1648233,51808183,12860604,11212386,1648275,51808183,12861260,11213077,1648212,51808183,12861249,11213003,1648280,51808183,12856914,11208850,1648069,51808183,12856830,11208766,1648064,51808183,12855080,11207116,1647998,51808183,12855080,11207090,1648022,51808183,12860698,11212543,1648219,51808183,12860700,11212544,1648213,51808183,12861389,11213222,1648196,51808183,12861346,11213119,1648256,51808183,0,51808183,77,207232732,205003636,51254259,2071948661991544,2072010676570434,2072010679999865,2071948666797891
40,micro_tk(micro_globals) [clone .kd],2,0,133,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,199421546,15944517008,0,1048576,218103808,34504704,0,1492847733.0,0.0,1884966335.0,792668021.0,1951346307.0,1896324751.0,5012525.0,10033534.0,51441302,12857114,11018678,1838440,51441302,12857024,11018580,1838444,51441302,12855250,11016933,1838351,51441302,12855250,11016928,1838350,51441302,12860909,11022391,1838576,51441302,12860914,11022428,1838544,51441302,12861862,11023368,1838525,51441302,12861833,11023255,1838609,51441302,12857110,11018825,1838290,51441302,12857033,11018671,1838362,51441302,12855250,11016994,1838292,51441302,12855250,11016966,1838312,51441302,12860979,11022621,1838416,51441302,12861006,11022519,1838540,51441302,12861907,11023497,1838441,51441302,12861900,11023436,1838495,51441302,0,51441302,0,205765208,205357606,51343257,2071948667780124,2072010680049457,2072010683466389,2071948672567042
41,micro_tk(micro_globals) [clone .kd],2,0,138,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,200140055,16003009793,0,1048576,218103808,34504704,0,1493123727.0,0.0,1881040743.0,788804621.0,1948494666.0,1892416870.0,4957790.0,11767955.0,51362816,12856713,11226112,1630605,51362816,12856886,11226279,1630607,51362816,12855290,11224761,1630568,51362816,12855210,11224660,1630580,51362816,12860776,11230057,1630777,51362816,12860775,11230082,1630751,51362816,12861685,11230972,1630742,51362816,12861659,11230950,1630739,51362816,12856731,11226186,1630550,51362816,12856904,11226307,1630597,51362816,12855292,11224834,1630496,51362816,12855212,11224700,1630542,51362816,12860787,11230143,1630706,51362816,12860784,11230084,1630755,51362816,12861671,11231019,1630683,51362816,12861628,11230944,1630718,51362816,0,51362816,0,205451264,205057430,51268345,2071948673548844,2072010683515061,2072010686937802,2071948678253271
42,micro_tk(micro_globals) [clone .kd],2,0,143,2176,2176,1048576,256,32768,0,76,132,32,64,0x0,0x789497220580,219152384,201962720,16148950282,0,1048576,218103808,34504704,0,1495590428.0,0.0,1901000930.0,808918866.0,1971678745.0,1912303489.0,4916276.0,11639276.0,51974430,12857104,11231352,1625756,51974430,12857090,11231337,1625753,51974430,12855418,11229765,1625691,51974430,12855338,11229671,1625699,51974430,12861178,11235315,1625919,51974430,12861195,11235354,1625898,51974430,12861814,11235907,1625936,51974430,12861824,11235891,1625966,51974430,12857029,11231397,1625637,51974430,12857034,11231399,1625635,51974430,12855426,11229868,1625593,51974430,12855346,11229772,1625607,51974430,12861176,11235484,1625752,51974430,12861213,11235527,1625738,51974430,12861824,11236114,1625740,51974430,12861827,11236110,1625746,51974430,0,51974430,75,207897720,207497838,51877658,2071948679132671,2072010686986193,2072010690388784,2071948684046096
43,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,147,2176,2176,67108864,512,0,0,12,4,32,64,0x0,0x788c1746ed00,2097152,22711068,1816583464,0,1048576,1048576,24117248,0,28892031.0,0.0,90279605.0,82826097.0,100577449.0,92572504.0,147664.0,1190.0,2745278,328320,131696,196657,2745278,328320,131696,196648,2745278,328320,131696,196653,2745278,328400,131772,196656,2745278,328480,131852,196641,2745278,328320,131696,196649,2745278,328640,132008,196643,2745278,328640,132008,196632,2745278,328320,131696,196654,2745278,328320,131696,196650,2745278,328320,131696,196653,2745278,328400,131772,196656,2745278,328480,131852,196639,2745278,328320,131696,196649,2745278,328640,132008,196643,2745278,328640,132008,196632,2745278,0,2745278,0,10981112,10539878,2640981,2071948695642013,2072010697152635,2072010697323488,2071948696595533
44,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,148,2176,2176,16777216,256,0,0,16,0,32,64,0x0,0x788c06a60e40,786432,60447559,4835708660,0,262144,524288,3932160,0,113874851.0,0.0,116399520.0,107164600.0,118043598.0,116417649.0,246075.0,104612310.0,3200548,524448,131224,393253,3200548,524608,131384,393246,3200548,524608,131384,393292,3200548,524608,131384,393287,3200548,524608,131384,393270,3200548,524608,131384,393269,3200548,524608,131384,393224,3200548,524288,131072,393225,3200548,524448,131224,393253,3200548,524608,131384,393247,3200548,524608,131384,393294,3200548,524608,131384,393292,3200548,524608,131384,393263,3200548,524608,131384,393269,3200548,524608,131384,393224,3200548,524288,131072,393225,3200548,0,3200548,0,12802192,12378364,3101065,2071948706081540,2072010703343278,2072010703535603,2071948707066206
45,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,149,2176,2176,16777216,256,0,0,12,4,32,64,0x0,0x788c7a3957c0,524288,24817795,1985331508,0,262144,262144,3145728,0,44824616.0,0.0,70178980.0,65368655.0,72035278.0,70197710.0,105243.0,57477245.0,2129213,393616,131460,262192,2129213,393536,131384,262176,2129213,393536,131384,262190,2129213,393536,131384,262170,2129213,393216,131072,262167,2129213,393216,131072,262167,2129213,393216,131072,262168,2129213,393216,131072,262165,2129213,393616,131460,262193,2129213,393536,131384,262176,2129213,393536,131384,262187,2129213,393536,131384,262171,2129213,393216,131072,262166,2129213,393216,131072,262168,2129213,393216,131072,262168,2129213,393216,131072,262164,2065886,63327,2129213,232,8516852,7531098,1890272,2071948709093093,2072010704887241,2072010705006457,2071948709869942
46,__amd_rocclr_fillBufferAligned.kd,2,0,150,2176,2176,256,256,0,0,12,4,48,64,0x0,0x78cc9d60ba00,2,21,1656,0,1,1,93,0,66.0,0.0,1579.0,1531.0,1024964.0,1682.0,0.0,0.0,622301,0,0,0,622301,1,0,1,622301,2,2,4,622301,0,0,0,622301,0,0,0,622301,0,0,0,622301,4,2,2,622301,4,2,6,622301,4,2,2,622301,5,2,3,622301,0,0,5,622301,1,0,1,622301,4,2,2,622301,2,1,1,622301,4,2,2,622301,4,2,6,622301,0,622301,0,2489204,43402,16402,2071948709846487,2072010705006457,2072010705010423,2071948711740368
47,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,151,2176,2176,155648,512,2560,48,28,4,80,64,0x0,0x788bf5e18380,267654,6446209,515681990,0,609,267045,1816295,0,19866831.0,4880.0,71491063.0,67117288.0,77927636.0,71599247.0,47085.0,102.0,4352963,132306,1168,131175,4352963,132538,1248,131312,4352963,132352,1248,131130,4352963,132138,1012,131126,4352963,132274,1166,131108,4352963,132353,1248,131105,4352963,132547,1401,131167,4352963,132146,1012,131155,4352963,132304,1168,131169,4352963,132536,1248,131310,4352963,132352,1248,131127,4352963,132136,1012,131124,4352963,132272,1164,131108,4352963,132352,1248,131104,4352963,132544,1400,131164,4352963,132144,1012,131151,2278745,2074218,4352963,1856,17411852,8101362,2045011,2071948712680188,2072010707646601,2072010707773429,2071948713829968
48,__amd_rocclr_copyBuffer.kd,2,0,152,2176,2176,512,512,0,0,16,0,32,64,0x0,0x78cc9d60ba80,8,92,7404,0,4,4,154,0,261.0,0.0,4187.0,4059.0,1043095.0,4433.0,0.0,0.0,978207,4,2,2,978207,4,2,2,978207,4,2,6,978207,4,2,2,978207,4,2,2,978207,5,2,3,978207,0,0,0,978207,2,2,5,978207,0,0,0,978207,0,0,0,978207,0,0,5,978207,0,0,0,978207,0,0,0,978207,0,0,0,978207,0,0,0,978207,0,0,4,978207,0,978207,0,3912828,45414,18338,2071948713677002,2072010707773429,2072010707777435,2071948715577061
49,__amd_rocclr_fillBufferAligned.kd,2,0,154,2176,2176,256,256,0,0,12,4,48,64,0x0,0x78cc9d60ba00,2,23,1820,0,1,1,93,0,66.0,0.0,1739.0,1693.0,1031060.0,1848.0,0.0,0.0,106406,0,0,5,106406,0,0,0,106406,0,0,4,106406,0,0,0,106406,0,0,0,106406,0,0,0,106406,4,2,2,106406,4,2,8,106406,4,2,7,106406,5,2,3,106406,0,0,5,106406,1,0,1,106406,4,2,2,106406,3,1,2,106406,6,4,2,106406,4,2,6,106406,0,106406,0,425624,43642,16644,2071948716469761,2072010707842651,2072010707844894,2071948717499343
50,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,155,2176,2176,155648,512,2560,48,28,4,80,64,0x0,0x788c78117880,267654,4845394,387619056,0,609,267045,743643,0,19874633.0,4880.0,53318430.0,48952423.0,58152255.0,53350895.0,50847.0,0.0,1613097,131745,621,131160,1613097,132216,936,131306,1613097,132193,1089,131116,1613097,132376,1248,131128,1613097,132032,936,131096,1613097,132032,936,131096,1613097,132064,936,131151,1613097,132304,1168,131154,1613097,131746,620,131161,1613097,132218,936,131311,1613097,132192,1088,131117,1613097,132378,1248,131130,1613097,132032,936,131096,1613097,132033,936,131097,1613097,132066,936,131151,1613097,132306,1168,131158,1613097,0,1613097,76,6452388,6073562,1532210,2071948720250141,2072010710136443,2072010710235589,2071948720935344
51,__amd_rocclr_copyBuffer.kd,2,0,156,2176,2176,512,512,0,0,16,0,32,64,0x0,0x78cc9d60ba80,8,98,7892,0,4,4,154,0,261.0,0.0,4447.0,4317.0,1045723.0,4739.0,0.0,0.0,582278,4,2,2,582278,4,2,2,582278,4,2,6,582278,4,2,2,582278,4,2,2,582278,5,2,3,582278,0,0,0,582278,0,0,5,582278,0,0,0,582278,0,0,0,582278,0,0,5,582278,2,2,0,582278,0,0,0,582278,0,0,0,582278,0,0,0,582278,0,0,4,582278,0,582278,0,2329112,45706,18631,2071948720833404,2072010710235589,2072010710239675,2071948722715697
52,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,158,2176,2176,4194304,256,0,0,24,0,64,64,0x0,0x788bf5a314c0,524288,25894312,2071461304,0,262144,262144,10223616,0,32882481.0,0.0,34211319.0,29018085.0,36284639.0,34273735.0,460700.0,24545724.0,1036250,196928,33080,163874,1036250,197008,33156,163875,1036250,197328,33468,163868,1036250,196928,33080,163848,1036250,197248,33392,163856,1036250,197248,33392,163856,1036250,197248,33392,163892,1036250,197248,33392,163880,1036250,196928,33080,163875,1036250,197008,33156,163874,1036250,197328,33468,163868,1036250,196928,33080,163848,1036250,197248,33392,163856,1036250,197248,33392,163856,1036250,197248,33392,163895,1036250,197248,33392,163882,1036250,0,1036250,78,4145000,3771928,951334,2071948727324311,2072010714620913,2072010714681042,2071948727964107
53,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,159,2176,2176,67108864,512,0,0,12,4,32,64,0x0,0x788c1746e700,2097152,26531584,2122325328,0,1048576,1048576,26214400,0,38794702.0,0.0,103587555.0,96867842.0,111522985.0,105743256.0,183280.0,298362.0,3495417,557936,263000,294945,3495417,557496,262570,294926,3495417,557379,262459,294934,3495417,557378,262458,294953,3495417,558018,263082,294993,3495417,558098,263158,295000,3495417,558337,263393,294991,3495417,558337,263393,294981,3495417,557936,263000,294945,3495417,557496,262570,294926,3495417,557376,262456,294938,3495417,557378,262458,294950,3495417,558016,263080,294995,3495417,558096,263156,295000,3495417,558336,263392,294998,3495417,558336,263392,294979,3495417,0,3495417,3880,13981668,11692182,2929169,2071948727983066,2072010714701152,2072010714891513,2071948729659485
54,__amd_rocclr_fillBufferAligned.kd,2,0,160,2176,2176,256,256,0,0,12,4,48,64,0x0,0x78cc9d60ba00,2,27,2126,0,1,1,93,0,66.0,0.0,2047.0,1999.0,1034752.0,2162.0,0.0,0.0,1046165,0,0,1,1046165,0,0,0,1046165,1,0,5,1046165,2,2,0,1046165,0,0,4,1046165,0,0,0,1046165,4,2,2,1046165,4,2,6,1046165,4,2,2,1046165,4,2,2,1046165,0,0,5,1046165,1,0,1,1046165,4,2,5,1046165,3,1,2,1046165,4,2,2,1046165,4,2,6,1046165,0,1046165,0,4184660,44023,17547,2071948728573879,2072010714891513,2072010714895359,2071948731191300
55,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,161,2176,2176,155648,512,4608,80,36,4,80,64,0x0,0x788bd542e7c0,529798,20677905,1654193540,0,609,529189,743643,0,32215430.0,4880.0,119644386.0,111113755.0,125041570.0,119677059.0,95054.0,276167.0,5577433,263218,1012,262210,5577433,263378,1168,262210,5577433,263130,936,262213,5577433,263138,932,262231,5577433,263584,1404,262225,5577433,263577,1244,262374,5577433,263442,1248,262222,5577433,263603,1401,262219,5577433,263218,1012,262210,5577433,263378,1168,262210,5577433,263129,936,262210,5577433,263138,932,262228,5577433,263584,1404,262222,5577433,263577,1245,262379,5577433,263440,1248,262220,5577433,263600,1400,262219,3503341,2074092,5577433,1935,22309732,13062394,3283291,2071948732821190,2072010718852950,2072010719056692,2071948733766648
56,__amd_rocclr_copyBuffer.kd,2,0,162,2176,2176,512,512,0,0,16,0,32,64,0x0,0x78cc9d60ba80,16,181,14620,0,8,8,190,0,521.0,0.0,7771.0,7536.0,1077430.0,8209.0,0.0,0.0,533615,4,2,2,533615,4,2,2,533615,4,2,6,533615,4,2,2,533615,4,2,2,533615,5,2,3,533615,0,0,0,533615,0,0,5,533615,0,0,0,533615,0,0,0,533615,0,0,5,533615,0,0,0,533615,2,2,0,533615,0,0,0,533615,0,0,0,533615,0,0,4,533615,0,533615,0,2134460,49228,22196,2071948733510920,2072010719056692,2072010719062300,2071948735542284
57,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,164,2176,2176,16777216,256,0,0,16,0,32,64,0x0,0x788c06a60e40,786432,53770502,4301619336,0,262144,524288,3932160,0,100678792.0,0.0,103189212.0,93963016.0,104770550.0,103207151.0,236726.0,91677958.0,2849665,524368,131148,393283,2849665,524608,131384,393272,2849665,524608,131384,393264,2849665,524608,131384,393265,2849665,524608,131384,393246,2849665,524608,131384,393247,2849665,524688,131460,393252,2849665,524288,131072,393253,2849665,524368,131148,393274,2849665,524608,131384,393271,2849665,524608,131384,393270,2849665,524608,131384,393268,2849665,524608,131384,393243,2849665,524608,131384,393245,2849665,524688,131460,393253,2849665,524288,131072,393254,2849665,0,2849665,77,11398660,10981014,2754219,2071948736419100,2072010719120666,2072010719295685,2071948737584563
