Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
35,micro_tk(micro_globals) [clone .kd],2,0,108,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,173784,13984952,566706176,224755712,0,0,0,0.0,0.0,2311.0,219152384.0,0.0,0.0,0.0,219152384.0,12881295,12619151,262144,0,12881067,12618923,262144,0,12886543,12624399,262144,0,12887987,12625843,262144,0,12869712,12607568,262144,0,12869049,12606905,262144,0,12870045,12607901,262144,0,12870155,12608011,262144,0,12881377,12619233,262144,0,12881148,12619004,262144,0,12886661,12624517,262144,0,12888078,12625934,262144,0,12869779,12607635,262144,0,12869122,12606978,262144,0,12870111,12607967,262144,0,12870242,12608098,262144,0,1186,51458042,14636,0,4096,16384,2071942849482762,2072010662585480,2072010666045355,2071942853965050
36,micro_tk(micro_globals) [clone .kd],2,0,113,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,173622,13746680,566706176,224755712,0,0,0,0.0,0.0,2333.0,219152384.0,0.0,0.0,0.0,219152384.0,12883013,12620869,262144,0,12883022,12620878,262144,0,12888523,12626379,262144,0,12889907,12627763,262144,0,12871520,12609376,262144,0,12870738,12608594,262144,0,12871879,12609735,262144,0,12871701,12609557,262144,0,12882693,12620549,262144,0,12882684,12620540,262144,0,12888271,12626127,262144,0,12889711,12627567,262144,0,12871367,12609223,262144,0,12870592,12608448,262144,0,12871743,12609599,262144,0,12871575,12609431,262144,0,1186,51391224,14951,0,4096,16384,2071942854606939,2072010666097072,2072010669558590,2071942859095186
37,micro_tk(micro_globals) [clone .kd],2,0,118,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,176706,14068328,566706176,224755712,0,0,0,0.0,0.0,2298.0,219152384.0,0.0,0.0,0.0,219152384.0,12882272,12620128,262144,0,12882580,12620436,262144,0,12887821,12625677,262144,0,12889131,12626987,262144,0,12871409,12609265,262144,0,12870578,12608434,262144,0,12871754,12609610,262144,0,12871603,12609459,262144,0,12882358,12620214,262144,0,12882728,12620584,262144,0,12887917,12625773,262144,0,12889242,12627098,262144,0,12871510,12609366,262144,0,12870693,12608549,262144,0,12871790,12609646,262144,0,12871657,12609513,262144,0,1186,51847925,14765,0,4096,16384,2071942859735413,2072010669608824,2072010673037614,2071942864195448
38,micro_tk(micro_globals) [clone .kd],2,0,123,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,172862,13935992,566706176,224755712,0,0,0,0.0,0.0,2369.0,219152384.0,0.0,0.0,0.0,219152384.0,12881395,12619251,262144,0,12881470,12619326,262144,0,12887164,12625020,262144,0,12888178,12626034,262144,0,12870022,12607878,262144,0,12869558,12607414,262144,0,12870317,12608173,262144,0,12870279,12608135,262144,0,12881572,12619428,262144,0,12881631,12619487,262144,0,12887356,12625212,262144,0,12888338,12626194,262144,0,12870249,12608105,262144,0,12869807,12607663,262144,0,12870541,12608397,262144,0,12870463,12608319,262144,0,1186,52168640,15278,0,4096,16384,2071942864829856,2072010673089050,2072010676520925,2071942869259026
39,micro_tk(micro_globals) [clone .kd],2,0,128,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,172496,13883400,566706176,224755712,0,0,0,0.0,0.0,2341.0,219152384.0,0.0,0.0,0.0,219152384.0,12881881,12619737,262144,0,12882137,12619993,262144,0,12887654,12625510,262144,0,12889240,12627096,262144,0,12870740,12608596,262144,0,12870062,12607918,262144,0,12871110,12608966,262144,0,12871088,12608944,262144,0,12881737,12619593,262144,0,12881931,12619787,262144,0,12887647,12625503,262144,0,12889217,12627073,262144,0,12870736,12608592,262144,0,12870016,12607872,262144,0,12871043,12608899,262144,0,12871040,12608896,262144,0,1186,52356160,14629,0,4096,16384,2071942869897930,2072010676570434,2072010679999865,2071942874330294
40,micro_tk(micro_globals) [clone .kd],2,0,133,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,150182,11951848,566706176,224755712,0,0,0,0.0,0.0,2328.0,219152384.0,0.0,0.0,0.0,219152384.0,12881893,12619749,262144,0,12882113,12619969,262144,0,12887923,12625779,262144,0,12889399,12627255,262144,0,12870726,12608582,262144,0,12870000,12607856,262144,0,12871025,12608881,262144,0,12871008,12608864,262144,0,12881778,12619634,262144,0,12882058,12619914,262144,0,12887886,12625742,262144,0,12889291,12627147,262144,0,12870603,12608459,262144,0,12869883,12607739,262144,0,12870874,12608730,262144,0,12870850,12608706,262144,0,1186,52725148,18224,0,4096,16384,2071942874966174,2072010680049457,2072010683466389,2071942879376276
41,micro_tk(micro_globals) [clone .kd],2,0,138,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,151740,12066752,566706176,224755712,0,0,0,0.0,0.0,2319.0,219152384.0,0.0,0.0,0.0,219152384.0,12883198,12621054,262144,0,12883279,12621135,262144,0,12888542,12626398,262144,0,12889933,12627789,262144,0,12871532,12609388,262144,0,12871190,12609046,262144,0,12872121,12609977,262144,0,12871728,12609584,262144,0,12883046,12620902,262144,0,12883144,12621000,262144,0,12888455,12626311,262144,0,12889854,12627710,262144,0,12871428,12609284,262144,0,12871107,12608963,262144,0,12872030,12609886,262144,0,12871598,12609454,262144,0,1186,52711800,15394,0,4096,16384,2071942880007669,2072010683515061,2072010686937802,2071942884453734
42,micro_tk(micro_globals) [clone .kd],2,0,143,1928,1928,1048576,256,32768,0,76,132,32,64,0x0,0x712919a10580,98304,147514,12038136,566706176,224755712,0,0,0,0.0,0.0,2410.0,219152384.0,0.0,0.0,0.0,219152384.0,12882427,12620283,262144,0,12882453,12620309,262144,0,12888197,12626053,262144,0,12889560,12627416,262144,0,12870853,12608709,262144,0,12870089,12607945,262144,0,12871386,12609242,262144,0,12871454,12609310,262144,0,12882762,12620618,262144,0,12882840,12620696,262144,0,12888374,12626230,262144,0,12889773,12627629,262144,0,12870985,12608841,262144,0,12870207,12608063,262144,0,12871533,12609389,262144,0,12871607,12609463,262144,0,1186,52605702,16047,0,4096,16384,2071942885084196,2072010686986193,2072010690388784,2071942889531943
43,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,147,1928,1928,67108864,512,0,0,12,4,32,64,0x0,0x7128a306ed00,4194304,4123728,330261832,84934656,29360128,0,0,0,0.0,0.0,15239.0,2097152.0,0.0,0.0,0.0,2097152.0,328331,66187,262144,0,328350,66206,262144,0,328337,66193,262144,0,328340,66196,262144,0,328506,66362,262144,0,328320,66176,262144,0,328669,66525,262144,0,328750,66606,262144,0,328330,66186,262144,0,328345,66201,262144,0,328339,66195,262144,0,328347,66203,262144,0,328510,66366,262144,0,328320,66176,262144,0,328668,66524,262144,0,328748,66604,262144,0,1185,2828713,16819,0,131072,1048576,2071942897301742,2072010697152635,2072010697323488,2071942898054706
44,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,148,1928,1928,16777216,256,0,0,16,0,32,64,0x0,0x712892660e40,786432,797152,63749152,7602176,786432,0,0,0,0.0,0.0,5299.0,786432.0,0.0,0.0,0.0,786432.0,524391,262247,262144,0,524656,262512,262144,0,524612,262468,262144,0,524634,262490,262144,0,524729,262585,262144,0,524637,262493,262144,0,524675,262531,262144,0,524335,262191,262144,0,524395,262251,262144,0,524656,262512,262144,0,524612,262468,262144,0,524630,262486,262144,0,524733,262589,262144,0,524637,262493,262144,0,524676,262532,262144,0,524336,262192,262144,0,1186,3156878,17122,0,65536,262144,2071942904515890,2072010703343278,2072010703535603,2071942905287380
45,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,149,1928,1928,16777216,256,0,0,12,4,32,64,0x0,0x712905f957c0,524288,558404,44516944,6815744,1310720,0,0,0,0.0,0.0,2519.0,524288.0,0.0,0.0,0.0,524288.0,393560,131416,262144,0,393546,131402,262144,0,393557,131413,262144,0,393564,131420,262144,0,393321,131177,262144,0,393254,131110,262144,0,393236,131092,262144,0,393236,131092,262144,0,393558,131414,262144,0,393545,131401,262144,0,393558,131414,262144,0,393559,131415,262144,0,393317,131173,262144,0,393253,131109,262144,0,393235,131091,262144,0,393241,131097,262144,0,1429,2119381,18961,0,65536,262144,2071942906904181,2072010704887241,2072010705006457,2071942907642783
46,__amd_rocclr_fillBufferAligned.kd,2,0,150,1928,1928,256,256,0,0,12,4,48,64,0x0,0x71612802ba00,8,64,4880,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,7,1,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,6,6,0,0,5,5,0,0,1394,120342,18779,0,1,4,2071942907620240,2072010705006457,2072010705010423,2071942908608381
47,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,151,1928,1928,155648,512,2560,48,28,4,80,64,0x0,0x712881a18380,35006,251788,20156992,7593947,4489550,0,0,0,0.0,0.0,0.0,267654.0,0.0,0.0,0.0,267654.0,137288,132376,32,0,137428,132364,32,152,137416,132536,0,0,136878,131974,24,0,137074,132194,0,0,137243,132362,1,0,137266,132354,32,0,137186,132274,32,0,137285,132373,32,0,137424,132360,32,152,137411,132531,0,0,136876,131972,24,0,137072,132192,0,0,137242,132362,0,0,137264,132352,32,0,137184,132272,32,0,3915,4312709,53638,0,304,2432,2071942910837698,2072010707646601,2072010707773429,2071942911667695
48,__amd_rocclr_copyBuffer.kd,2,0,152,1928,1928,512,512,0,0,16,0,32,64,0x0,0x71612802ba80,16,122,9296,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,5,0,0,8,8,0,0,8,8,0,0,0,0,0,0,4,4,0,0,4,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,4,0,0,1394,331801,20220,0,1,8,2071942911523242,2072010707773429,2072010707777435,2071942912622677
49,__amd_rocclr_fillBufferAligned.kd,2,0,154,1928,1928,256,256,0,0,12,4,48,64,0x0,0x71612802ba00,8,88,7392,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,5,5,0,0,6,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,9,8,1,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,5,5,0,0,1394,96218,21686,0,1,4,2071942913066544,2072010707842651,2072010707844894,2071942913970300
50,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,155,1928,1928,155648,512,2560,48,28,4,80,64,0x0,0x7128f4d17880,35007,212194,17041776,3837074,1819959,0,0,0,0.0,0.0,0.0,267654.0,0.0,0.0,0.0,267654.0,136974,132062,32,0,137435,132371,32,152,136535,131655,0,0,137119,132215,24,0,136992,132112,0,0,137002,132121,1,0,137107,132195,32,0,136946,132034,32,0,136968,132056,32,0,137431,132367,32,152,136535,131655,0,0,137114,132210,24,0,136992,132112,0,0,137002,132122,0,0,137104,132192,32,0,136944,132032,32,0,1185,1591572,17936,0,304,2432,2071942916315518,2072010710136443,2072010710235589,2071942916989124
51,__amd_rocclr_copyBuffer.kd,2,0,156,1928,1928,512,512,0,0,16,0,32,64,0x0,0x71612802ba80,16,120,9104,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,5,0,0,8,8,0,0,10,10,0,0,0,0,0,0,4,4,0,0,4,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,4,0,0,1394,327121,20577,0,1,8,2071942916890338,2072010710235589,2072010710239675,2071942917955483
52,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,158,1928,1928,4194304,256,0,0,24,0,64,64,0x0,0x7128816314c0,65536,134568,10883568,22151168,3473408,0,0,0,0.0,0.0,3323.0,524288.0,0.0,0.0,0.0,524288.0,196950,131414,65536,0,196937,131401,65536,0,197350,131814,65536,0,196952,131416,65536,0,197248,131712,65536,0,197351,131815,65536,0,197257,131721,65536,0,197248,131712,65536,0,196950,131414,65536,0,196938,131402,65536,0,197351,131815,65536,0,196950,131414,65536,0,197248,131712,65536,0,197352,131816,65536,0,197256,131720,65536,0,197248,131712,65536,0,1186,1035715,19182,0,16384,65536,2071942922533162,2072010714620913,2072010714681042,2071942923166238
53,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,159,1928,1928,67108864,512,0,0,12,4,32,64,0x0,0x7128a306e700,4194304,4108256,328805088,93323264,31457280,0,0,0,0.0,0.0,19789.0,2097152.0,0.0,0.0,0.0,2097152.0,557962,33674,524288,0,557420,33132,524288,0,557405,33117,524288,0,557408,33120,524288,0,558166,33878,524288,0,558304,34016,524288,0,558388,34100,524288,0,558378,34090,524288,0,557965,33677,524288,0,557417,33129,524288,0,557409,33121,524288,0,557411,33123,524288,0,558179,33891,524288,0,558302,34014,524288,0,558384,34096,524288,0,558363,34075,524288,0,1601,3161190,213887,0,131072,1048576,2071942923204555,2072010714701152,2072010714891513,2071942924119938
54,__amd_rocclr_fillBufferAligned.kd,2,0,160,1928,1928,256,256,0,0,12,4,48,64,0x0,0x71612802ba00,8,98,8016,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,1,1,0,0,0,0,0,0,5,5,0,0,5,5,0,0,5,5,0,0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,6,5,1,0,7,7,0,0,7,7,0,0,1417,233287,40260,0,1,4,2071942923789049,2072010714891513,2072010714895359,2071942925008652
55,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,161,1928,1928,155648,512,4608,80,36,4,80,64,0x0,0x71286102e7c0,35006,199696,16061552,5216087,2645406,0,0,0,0.0,0.0,0.0,529798.0,0.0,0.0,0.0,529798.0,268439,263527,32,0,268210,263298,32,0,268030,263126,24,0,268200,263288,32,0,268245,263365,0,0,268478,263445,1,152,268344,263448,16,0,268333,263437,16,0,268440,263528,32,0,268215,263303,32,0,268034,263130,24,0,268204,263292,32,0,268248,263368,0,0,268477,263445,0,152,268341,263445,16,0,268330,263434,16,0,3915,5561047,53145,0,304,2432,2071942928592932,2072010718852950,2072010719056692,2071942929509067
56,__amd_rocclr_copyBuffer.kd,2,0,162,1928,1928,512,512,0,0,16,0,32,64,0x0,0x71612802ba80,16,140,11184,351,65,0,0,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,14,6,8,0,8,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,5,0,0,8,8,0,0,8,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,4,0,0,1394,345546,20272,0,1,8,2071942929239518,2072010719056692,2072010719062300,2071942930459673
57,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,164,1928,1928,16777216,256,0,0,16,0,32,64,0x0,0x712892660e40,786432,814428,64570936,7602176,786432,0,0,0,0.0,0.0,6035.0,786432.0,0.0,0.0,0.0,786432.0,524395,262251,262144,0,524630,262486,262144,0,524743,262599,262144,0,524633,262489,262144,0,524655,262511,262144,0,524637,262493,262144,0,524650,262506,262144,0,524333,262189,262144,0,524395,262251,262144,0,524630,262486,262144,0,524740,262596,262144,0,524632,262488,262144,0,524657,262513,262144,0,524637,262493,262144,0,524655,262511,262144,0,524335,262191,262144,0,1186,2886150,17436,0,65536,262144,2071942930916368,2072010719120666,2072010719295685,2071942931965269
58,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,165,1928,1928,16777216,256,0,0,12,4,32,64,0x0,0x712905f957c0,524288,705704,56648720,6815744,1310720,0,0,0,0.0,0.0,2512.0,524288.0,0.0,0.0,0.0,524288.0,393540,131396,262144,0,393536,131392,262144,0,393640,131496,262144,0,393548,131404,262144,0,393245,131101,262144,0,393242,131098,262144,0,393244,131100,262144,0,393242,131098,262144,0,393541,131397,262144,0,393537,131393,262144,0,393621,131477,262144,0,393548,131404,262144,0,393242,131098,262144,0,393241,131097,262144,0,393244,131100,262144,0,393240,131096,262144,0,1259,2295731,94437,0,65536,262144,2071942931808447,2072010719295685,2072010719443944,2071942932947481
59,__amd_rocclr_fillBufferAligned.kd,2,0,166,1928,1928,256,256,0,0,12,4,48,64,0x0,0x71612802ba00,8,96,7536,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,4,4,0,0,4,4,0,0,5,5,0,0,2,2,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,7,1,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,1394,706090,19346,0,1,4,2071942932416687,2072010719443944,2072010719448471,2071942933803537
60,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,167,1928,1928,155648,512,2560,48,28,4,80,64,0x0,0x712881a18380,35006,200876,16115032,7593947,4489550,0,0,0,0.0,0.0,0.0,267654.0,0.0,0.0,0.0,267654.0,137189,132277,32,0,137424,132360,32,152,137236,132356,0,0,136867,131963,24,0,137254,132374,0,0,137415,132535,0,0,137367,132455,32,0,137042,132130,32,0,137191,132279,32,0,137428,132364,32,152,137237,132357,0,0,136870,131966,24,0,137265,132385,0,0,137416,132535,1,0,137371,132459,32,0,137039,132127,32,0,1209,2715917,43684,0,304,2432,2071942933243329,2072010719448471,2072010719580787,2071942934633405
61,__amd_rocclr_copyBuffer.kd,2,0,168,1928,1928,512,512,0,0,16,0,32,64,0x0,0x71612802ba80,16,100,7600,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,5,0,0,8,8,0,0,8,8,0,0,0,0,0,0,5,5,0,0,4,0,4,0,2,2,0,0,0,0,0,0,2,2,0,0,6,6,0,0,4,4,0,0,1394,816670,19968,0,1,8,2071942934109460,2072010719580787,2072010719584913,2071942935498834
62,__amd_rocclr_fillBufferAligned.kd,2,0,170,1928,1928,256,256,0,0,12,4,48,64,0x0,0x71612802ba00,8,54,4640,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,6,6,0,0,9,8,1,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,6,6,0,0,1394,94354,19408,0,1,4,2071942935888611,2072010719611712,2072010719613675,2071942936887318
63,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,171,1928,1928,155648,512,2560,48,28,4,80,64,0x0,0x7128f4d17880,35007,218862,17525520,3837074,1819959,0,0,0,0.0,0.0,0.0,267654.0,0.0,0.0,0.0,267654.0,137104,132192,32,0,137581,132517,32,152,136592,131712,0,0,136962,132058,24,0,136938,132058,0,0,137020,132140,0,0,136970,132058,32,0,136964,132052,32,0,137108,132196,32,0,137582,132518,32,152,136594,131714,0,0,136962,132058,24,0,136933,132053,0,0,137024,132143,1,0,136974,132062,32,0,136961,132049,32,0,1233,1645137,45436,0,304,2432,2071942936872015,2072010719618122,2072010719715386,2071942937871212
64,__amd_rocclr_copyBuffer.kd,2,0,172,1928,1928,512,512,0,0,16,0,32,64,0x0,0x71612802ba80,16,116,9408,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,10,10,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,9,9,0,0,9,9,0,0,1,1,0,0,6,6,0,0,4,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,7,7,0,0,4,4,0,0,1441,112523,27136,0,1,8,2071942937430891,2072010719715386,2072010719719472,2071942938693168
65,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,174,1928,1928,4194304,256,0,0,24,0,64,64,0x0,0x7128816314c0,65536,192868,15369216,22151168,3473408,0,0,0,0.0,0.0,3103.0,524288.0,0.0,0.0,0.0,524288.0,196928,131392,65536,0,196936,131400,65536,0,197332,131796,65536,0,197019,131483,65536,0,197275,131739,65536,0,197283,131747,65536,0,197284,131748,65536,0,197262,131726,65536,0,196928,131392,65536,0,196937,131401,65536,0,197332,131796,65536,0,197022,131486,65536,0,197273,131737,65536,0,197281,131745,65536,0,197285,131749,65536,0,197260,131724,65536,0,1186,1097970,17101,0,16384,65536,2071942939212015,2072010719749196,2072010719811688,2071942940243731
