Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
91,__amd_rocclr_fillBufferAligned.kd,2,0,252,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,54,4016,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,8,8,0,0,4,4,0,0,5,4,1,0,0,0,0,0,1,1,0,0,1,1,0,0,4,4,0,0,2,2,0,0,8,8,0,0,4,4,0,0,10,10,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1394,646694,24720,0,1,4,3985531550006339,3985600709970075,3985600709974121,3985531551810755
92,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,253,41380,41380,155648,512,2560,48,28,4,80,64,0x0,0x70d76da18380,35006,220150,17541616,7593947,4489550,0,0,0,0.0,0.0,0.0,267654.0,0.0,0.0,0.0,267654.0,137417,132537,0,0,137101,132221,0,0,137035,132123,32,0,137286,132374,32,0,137416,132352,32,152,137344,132432,32,0,136949,132045,24,0,137232,132352,0,0,137415,132534,1,0,137099,132219,0,0,137040,132128,32,0,137287,132375,32,0,137418,132354,32,152,137346,132434,32,0,136957,132053,24,0,137232,132352,0,0,3916,4377622,57527,0,304,2432,3985531553274398,3985600712179056,3985600712307365,3985531554075972
93,__amd_rocclr_copyBuffer.kd,2,0,254,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,92,7392,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,5,5,0,0,0,0,0,0,8,8,0,0,5,5,0,0,8,4,4,0,4,4,0,0,1,1,0,0,2,2,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,629525,24955,0,1,8,3985531553914514,3985600712307365,3985600712311491,3985531555697038
94,__amd_rocclr_fillBufferAligned.kd,2,0,256,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,52,4688,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,2,0,0,2,2,0,0,8,8,0,0,4,4,0,0,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,2,2,0,0,8,8,0,0,6,6,0,0,8,8,0,0,4,4,0,0,1,1,0,0,1,1,0,0,1394,98742,25494,0,1,4,3985531556575286,3985600712389486,3985600712391609,3985531557489717
95,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,257,41380,41380,155648,512,2560,48,28,4,80,64,0x0,0x70d7e9717880,35007,226354,18028344,3837074,1819959,0,0,0,0.0,0.0,0.0,267654.0,0.0,0.0,0.0,267654.0,137019,132138,1,0,137099,132219,0,0,137035,132123,32,0,136970,132058,32,0,137578,132514,32,152,136946,132034,32,0,136954,132050,24,0,136513,131633,0,0,137017,132137,0,0,137098,132218,0,0,137036,132124,32,0,136965,132053,32,0,137577,132513,32,152,136944,132032,32,0,136951,132047,24,0,136512,131632,0,0,1186,1539516,18644,0,304,2432,3985531560154765,3985600714392683,3985600714486261,3985531560778226
96,__amd_rocclr_copyBuffer.kd,2,0,258,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,60,4488,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,5,5,0,0,0,0,0,0,8,8,0,0,7,7,0,0,8,4,4,0,4,4,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,1030692,25294,0,1,8,3985531560681063,3985600714486261,3985600714490146,3985531562521602
97,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,260,41380,41380,4194304,256,0,0,24,0,64,64,0x0,0x70d76d6314c0,65536,109704,8618848,22151168,3473408,0,0,0,0.0,0.0,3021.0,524288.0,0.0,0.0,0.0,524288.0,196952,131416,65536,0,196952,131416,65536,0,197339,131803,65536,0,196952,131416,65536,0,197269,131733,65536,0,197258,131722,65536,0,197257,131721,65536,0,197328,131792,65536,0,196952,131416,65536,0,196953,131417,65536,0,197340,131804,65536,0,196948,131412,65536,0,197267,131731,65536,0,197258,131722,65536,0,197256,131720,65536,0,197328,131792,65536,0,1186,1004659,20615,0,16384,65536,3985531567883987,3985600718231689,3985600718290015,3985531568486437
98,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,261,41380,41380,67108864,512,0,0,12,4,32,64,0x0,0x70d7e8a6e700,4194304,4205450,336036728,93323264,31457280,0,0,0,0.0,0.0,20671.0,2097152.0,0.0,0.0,0.0,2097152.0,557378,33090,524288,0,557378,33090,524288,0,557952,33664,524288,0,557376,33088,524288,0,558397,34109,524288,0,558410,34122,524288,0,558058,33770,524288,0,558280,33992,524288,0,557379,33091,524288,0,557376,33088,524288,0,557955,33667,524288,0,557378,33090,524288,0,558399,34111,524288,0,558406,34118,524288,0,558062,33774,524288,0,558305,34017,524288,0,1674,4099940,205323,0,131072,1048576,3985531568511604,3985600718327190,3985600718505172,3985531570192137
99,__amd_rocclr_fillBufferAligned.kd,2,0,262,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,64,5616,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,0,1,0,0,0,0,0,12,12,0,0,4,4,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,2,2,0,0,11,11,0,0,4,4,0,0,10,10,0,0,5,5,0,0,0,0,0,0,1,1,0,0,1394,687848,24974,0,1,4,3985531569029990,3985600718505172,3985600718509258,3985531571736809
100,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,263,41380,41380,155648,512,4608,80,36,4,80,64,0x0,0x70d74d02e7c0,35006,240472,19295800,5216087,2645406,0,0,0,0.0,0.0,0.0,529798.0,0.0,0.0,0.0,529798.0,268616,263584,0,152,268304,263424,0,0,268332,263436,16,0,268241,263345,16,0,268062,263150,32,0,268060,263148,32,0,268209,263297,32,0,268456,263552,24,0,268618,263585,1,152,268304,263424,0,0,268332,263436,16,0,268242,263346,16,0,268062,263150,32,0,268059,263147,32,0,268211,263299,32,0,268448,263544,24,0,3916,5589350,56868,0,304,2432,3985531573795992,3985600722178233,3985600722381573,3985531574674130
101,__amd_rocclr_copyBuffer.kd,2,0,264,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,124,8928,351,65,0,0,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,4,4,0,0,4,4,0,0,5,5,0,0,0,0,0,0,8,8,0,0,5,5,0,0,4,4,0,0,4,4,0,0,9,1,8,0,0,0,0,0,4,4,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,533444,25166,0,1,8,3985531574401507,3985600722381573,3985600722387142,3985531576430836
102,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,266,41380,41380,256,128,0,0,20,4,64,64,0x0,0x70d7e8a6ecc0,108,262,20688,1272,496,0,0,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,19,15,4,0,22,18,4,0,14,14,0,0,14,14,0,0,11,7,4,0,12,8,4,0,12,12,0,0,10,10,0,0,19,15,4,0,20,16,4,0,22,14,8,0,23,15,8,0,11,7,4,0,12,8,4,0,21,13,8,0,18,10,8,0,1186,100594,22870,0,2,4,3985531577367651,3985600722520699,3985600722524144,3985531578273369
103,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,267,41380,41380,256,256,1536,48,28,4,80,64,0x0,0x70d76da18380,49,352,28672,1190,502,0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,13,13,0,0,10,10,0,0,14,14,0,0,11,11,0,0,6,6,0,0,8,8,0,0,10,10,0,0,6,6,0,0,7,6,1,0,7,7,0,0,11,11,0,0,7,7,0,0,14,14,0,0,13,13,0,0,14,14,0,0,14,14,0,0,1186,766204,25420,0,1,4,3985531578263695,3985600722529432,3985600722533878,3985531579979400
104,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,268,41380,41380,256,256,0,0,12,4,32,64,0x0,0x70d7fda957c0,8,56,4832,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,4,4,0,0,5,5,0,0,4,4,0,0,1,1,0,0,0,0,0,0,5,4,1,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1186,978376,25555,0,1,4,3985531579606789,3985600723361660,3985600723363583,3985531581344036
105,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,269,41380,41380,256,256,0,0,24,0,32,64,0x0,0x70d74ca69a40,4,40,3144,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,8,0,0,9,9,0,0,4,4,0,0,4,4,0,0,5,5,0,0,4,4,0,0,5,4,1,0,4,4,0,0,4,4,0,0,4,4,0,0,1186,90970,25163,0,1,4,3985531588496926,3985600731048174,3985600731050938,3985531589038356
106,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,270,41380,41380,256,256,0,0,40,0,32,64,0x0,0x70d74ca69840,12,168,13584,1533,942,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,5,5,0,0,4,4,0,0,8,8,0,0,8,8,0,0,4,4,0,0,4,4,0,0,5,4,1,0,4,4,0,0,1186,970695,25358,0,1,4,3985531589053068,3985600731075975,3985600731078419,3985531590832578
107,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,271,41380,41380,256,256,0,0,36,4,80,64,0x0,0x70d74c447fc0,12,178,13272,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,4,1,0,4,4,0,0,6,6,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,1,1,0,0,0,0,0,0,5,5,0,0,4,4,0,0,1186,84594,24927,0,1,4,3985531594354853,3985600735713880,3985600735716284,3985531594885066
108,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,272,41380,41380,256,256,0,0,24,0,32,64,0x0,0x70d74ca69a40,4,40,3192,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,8,0,0,8,8,0,0,5,5,0,0,4,4,0,0,5,4,1,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,1186,609170,24538,0,1,4,3985531594912947,3985600735761751,3985600735764435,3985531596537378
109,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,273,41380,41380,256,256,0,0,36,4,80,64,0x0,0x70d74c053a80,12,216,16704,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,4,4,0,0,5,5,0,0,4,4,0,0,4,4,0,0,4,4,0,0,1,1,0,0,0,0,0,0,5,4,1,0,5,5,0,0,4,4,0,0,4,4,0,0,1186,88880,25161,0,1,4,3985531601514623,3985600741733395,3985600741736319,3985531602036684
110,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,274,41380,41380,256,256,512,0,8,0,32,64,0x0,0x70d74bc8eec0,9,112,8576,453,252,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1186,89722,25250,0,1,4,3985531609871532,3985600749470033,3985600749472316,3985531610387444
111,__amd_rocclr_copyBuffer.kd,2,0,275,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,148,10848,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,5,5,0,0,0,0,0,0,8,8,0,0,5,5,0,0,8,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,1090704,25113,0,1,8,3985531610385581,3985600749488020,3985600749491144,3985531612147926
112,__amd_rocclr_fillBufferAligned.kd,2,0,277,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,56,4392,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,2,2,0,0,8,8,0,0,4,4,0,0,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,4,4,0,0,8,8,0,0,5,5,0,0,8,8,0,0,4,4,0,0,2,2,0,0,1,1,0,0,1394,101610,25241,0,1,4,3985531612987516,3985600749529281,3985600749533086,3985531613980784
113,__amd_rocclr_fillBufferAligned.kd,2,0,278,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,72,6336,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,6,6,0,0,5,5,0,0,4,4,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1394,865741,24628,0,1,4,3985531613959402,3985600749533086,3985600749537132,3985531615678532
114,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,279,41380,41380,256,256,0,0,8,0,16,64,0x0,0x70d7e8921100,12,186,15072,78,20,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,9,5,4,0,12,8,4,0,1186,96476,24773,0,1,4,3985531616564692,3985600751402806,3985600751404929,3985531617388609
115,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,280,41380,41380,512,512,29184,0,52,4,48,64,0x0,0x70d74bc8f040,56,732,57960,2268,900,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,4,4,0,0,4,4,0,0,8,8,0,0,7,5,2,0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,9,9,0,0,5,5,0,0,8,8,0,0,5,5,0,0,4,4,0,0,1186,1013549,24642,0,1,8,3985531617374248,3985600751408774,3985600751412139,3985531619099808
116,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,281,41380,41380,256,256,0,0,8,0,32,64,0x0,0x70d74bc8b900,12,144,11784,151,28,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,0,0,0,0,4,4,0,0,9,9,0,0,6,6,0,0,8,8,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1186,1044249,25030,0,1,4,3985531617863291,3985600751418309,3985600751420271,3985531620490033
117,__amd_rocclr_copyBuffer.kd,2,0,282,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,108,7744,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,9,9,0,0,0,0,0,0,8,8,0,0,7,7,0,0,9,5,4,0,4,4,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,1109074,24906,0,1,8,3985531618438231,3985600751520299,3985600751524385,3985531621886436
118,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,284,41380,41380,256,128,0,0,20,4,64,64,0x0,0x70d7e8a6ecc0,108,276,22112,1272,496,0,0,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,18,14,4,0,20,16,4,0,14,14,0,0,14,14,0,0,12,8,4,0,12,8,4,0,12,12,0,0,12,12,0,0,18,14,4,0,18,14,4,0,22,14,8,0,23,15,8,0,12,8,4,0,12,8,4,0,21,13,8,0,20,12,8,0,1186,102690,23350,0,2,4,3985531622889789,3985600751704291,3985600751708016,3985531623730111
119,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,285,41380,41380,256,256,1536,48,28,4,80,64,0x0,0x70d76da18380,49,438,36312,1190,502,0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,11,11,0,0,10,10,0,0,14,14,0,0,10,10,0,0,6,6,0,0,6,6,0,0,12,12,0,0,6,6,0,0,7,6,1,0,7,7,0,0,11,11,0,0,7,7,0,0,16,16,0,0,14,14,0,0,14,14,0,0,14,14,0,0,1186,1032844,48088,0,1,4,3985531623727607,3985600751725442,3985600751730009,3985531625497973
120,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,286,41380,41380,256,256,0,0,12,4,32,64,0x0,0x70d7fda957c0,8,160,12608,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,5,5,0,0,5,5,0,0,4,4,0,0,1,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1186,1141776,24869,0,1,4,3985531624388494,3985600751872218,3985600751874382,3985531626926474
