Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
27,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,32,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67235916,4736,615416062,66718665,0,2461767684,2424704,0,12856906.0,13601792.0,81587.0,215846707.0,0.0,216006656.0,23514,868638,0,27154,868837,0,22669,870019,0,25661,870027,0,24029,868982,0,23848,869196,0,23487,870375,0,28943,870181,0,21081,869100,0,25026,869377,0,20989,870345,0,30145,870337,0,22635,868784,0,22398,868913,0,24669,870092,0,25673,870081,0,268943280.0,4273370,0,0,399385277,16808955,16808955,3985543201631383,3985600600117832,3985600601459132,3985543203970059
28,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,36,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67402589,4736,615981656,66804251,0,2464030432,2424704,0,11556825.0,13601792.0,81582.0,215846709.0,0.0,216006656.0,18099,870018,0,20144,869996,0,21104,869855,0,26081,869998,0,22968,869977,0,22502,869989,0,23407,870000,0,26855,870148,0,16983,870021,0,22756,870056,0,19278,870041,0,28416,870284,0,20469,869928,0,21577,869915,0,20192,869747,0,26207,869899,0,269596000.0,4305190,0,0,399847335,16849750,16849750,3985543204488015,3985600601501274,3985600602853830,3985543206812270
29,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,40,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,69096901,4736,632247554,68489232,0,2529093700,2424704,0,13644456.0,13601792.0,81586.0,215846711.0,0.0,216006656.0,37709,851221,0,42980,851262,0,41235,851241,0,46024,851417,0,17808,851105,0,18667,851153,0,18008,851196,0,22854,851403,0,14720,851209,0,19626,851246,0,18972,851299,0,23344,851521,0,41582,851328,0,41127,851421,0,21079,851434,0,22746,851601,0,276372736.0,4287886,0,0,414005373,17273296,17273296,3985543207358997,3985600602893168,3985600604288107,3985543209655090
30,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,44,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67230029,4736,614422626,66653513,0,2457794120,2424704,0,12413829.0,13601792.0,81587.0,215846701.0,0.0,216006656.0,21716,836463,0,24798,836414,0,23230,836432,0,27125,836474,0,25216,836284,0,25038,836233,0,26289,836404,0,28256,836363,0,25985,836205,0,29266,836129,0,28055,836287,0,30032,836298,0,26843,836313,0,27012,836267,0,26997,836316,0,28557,836365,0,268905856.0,4302532,0,0,398443915,16806616,16806616,3985543210206815,3985600604330289,3985600605690497,3985543212448908
31,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,48,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,68997929,4736,631199636,68411724,0,2524901836,2424704,0,15679358.0,13601792.0,81580.0,215846720.0,0.0,216006656.0,43163,854792,0,47585,854901,0,27869,854908,0,30541,854991,0,22206,854763,0,22863,854784,0,22626,854812,0,26303,854945,0,22417,854920,0,25767,854954,0,26517,855004,0,33818,855107,0,51261,854803,0,51477,854825,0,31778,855055,0,31976,855016,0,275976864.0,4295630,0,0,412896015,17248554,17248554,3985543212930280,3985600605732999,3985600607091044,3985543215332920
32,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,52,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67197149,4736,613294240,66544690,0,2453280568,2424704,0,11663346.0,13601792.0,81587.0,215846701.0,0.0,216006656.0,20969,859249,0,23524,859463,0,24918,860311,0,25954,860331,0,23476,859629,0,22027,859857,0,26499,860338,0,27266,860314,0,18654,859626,0,25853,859844,0,20446,860440,0,26738,860437,0,23207,859381,0,25180,859546,0,24911,860462,0,28984,860375,0,268775280.0,4300920,0,0,398274964,16798455,16798455,3985543215804928,3985600607131864,3985600608497760,3985543218208690
33,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,56,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67171285,4736,613904836,66587160,0,2455723328,2424704,0,11892154.0,13601792.0,81578.0,215846719.0,0.0,216006656.0,12798,839045,0,20335,839163,0,14454,838790,0,20917,838861,0,20454,839136,0,19465,839312,0,19062,838879,0,23556,838960,0,16520,839195,0,19451,839379,0,16059,839057,0,19697,839135,0,19065,838998,0,18936,839162,0,18303,838829,0,19442,838870,0,268672192.0,4278913,0,0,398658119,16792012,16792012,3985543218695589,3985600608538700,3985600609887330,3985543221092371
34,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,60,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67172952,4736,614311126,66643938,0,2457348472,2424704,0,12118854.0,13601792.0,81586.0,215846702.0,0.0,216006656.0,19442,855387,0,25794,855789,0,23413,855563,0,28712,855986,0,27011,855512,0,26145,855991,0,24328,855866,0,28429,856212,0,21206,855579,0,26434,856072,0,23529,856015,0,26264,856446,0,24750,855491,0,23105,855985,0,21991,855584,0,25349,855998,0,268691424.0,4277999,0,0,398847786,16793214,16793214,3985543221579220,3985600609926428,3985600611301137,3985543223973188
35,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,64,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,69080077,4736,631351498,68473673,0,2525509636,2424704,0,13071930.0,13601792.0,81578.0,215846727.0,0.0,216006656.0,77429,840357,0,82251,840381,0,78671,840273,0,81666,840233,0,40570,840384,0,60113,840475,0,61285,840379,0,60435,840380,0,60222,840367,0,63150,840520,0,59967,840524,0,42523,840446,0,79618,840377,0,78776,840353,0,60618,840383,0,60751,840278,0,276306192.0,4280106,0,0,413820263,17269137,17269137,3985543224510492,3985600611340836,3985600612695835,3985543226862678
36,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,68,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67138845,4736,613122016,66507688,0,2452591740,2424704,0,11939757.0,13601792.0,81596.0,215846690.0,0.0,216006656.0,14787,840436,0,20249,840549,0,16638,840578,0,18910,840709,0,19522,840400,0,19123,840518,0,19137,840364,0,23751,840581,0,14138,840571,0,21138,840596,0,17030,840465,0,19212,840631,0,17309,840616,0,16427,840657,0,19010,840744,0,21089,840954,0,268541344.0,4297704,0,0,397920686,16783834,16783834,3985543227453381,3985600612735093,3985600614089252,3985543229799017
37,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,72,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,68938653,4736,629695955,68333907,0,2518887060,2424704,0,15242159.0,13601792.0,81588.0,215846699.0,0.0,216006656.0,142561,847152,0,148598,847019,0,147300,847548,0,149893,847490,0,89143,846814,0,108527,846813,0,109583,847379,0,126035,847284,0,180415,846931,0,191737,846865,0,182222,847391,0,188136,847360,0,185313,847119,0,183831,847030,0,183526,847445,0,191336,847371,0,275740896.0,4406377,0,0,408921972,17233806,17233806,3985543230368779,3985600614129551,3985600615488357,3985543232695357
38,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,76,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67171255,4736,613757880,66578324,0,2455134988,2424704,0,11698797.0,13601792.0,81579.0,215846709.0,0.0,216006656.0,27937,825438,0,33491,825333,0,31301,825284,0,34207,825281,0,34736,825545,0,32535,825411,0,31949,825518,0,34986,825469,0,21362,825593,0,25200,825524,0,22061,825501,0,25048,825520,0,19796,825449,0,19741,825317,0,24311,825322,0,25611,825332,0,268675744.0,4281557,0,0,398575395,16792234,16792234,3985543233199582,3985600615527775,3985600616876525,3985543235588532
39,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,80,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,70381913,4736,615160140,66748909,0,2460743964,2424704,0,12286458.0,13601792.0,81583.0,215846708.0,0.0,216006656.0,25950,871339,0,29108,871506,0,26111,872003,0,29904,872124,0,26201,871485,0,26544,871608,0,27333,872101,0,30567,872161,0,23521,871541,0,26402,871648,0,23922,872223,0,27850,872299,0,28597,871532,0,27324,871610,0,24801,872107,0,26926,872222,0,281514784.0,5050246,0,0,399690455,17594674,17594674,3985543236073329,3985600616915903,3985600618280878,3985543238603488
40,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,84,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,70240029,4736,615885429,66821922,0,2463645072,2424704,0,12104244.0,13601792.0,81579.0,215846709.0,0.0,216006656.0,22905,850399,0,25492,850382,0,26113,850346,0,28466,850281,0,25129,850458,0,22881,850550,0,25329,850191,0,26745,850244,0,23371,850317,0,27800,850390,0,24232,850129,0,28388,850204,0,25598,850273,0,25641,850243,0,26006,850260,0,25841,850195,0,280946912.0,5009090,0,0,399638894,17559182,17559182,3985543239089856,3985600618320657,3985600619669207,3985543241603581
41,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,88,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,68046125,4736,617155320,66932286,0,2468724804,2424704,0,12434153.0,13601792.0,81580.0,215846714.0,0.0,216006656.0,29205,890350,0,32266,890168,0,29605,890597,0,34716,890702,0,28490,890621,0,29199,890548,0,31286,890932,0,32500,891085,0,28280,890675,0,32474,890538,0,27846,891025,0,32904,891161,0,25009,890409,0,25259,890299,0,25652,890662,0,25782,890851,0,272171008.0,4426553,0,0,401094767,17010688,17010688,3985543242120334,3985600619707784,3985600621057255,3985543244647158
42,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,92,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67425749,4736,615957743,66809689,0,2463934696,2424704,0,11540685.0,13601792.0,81585.0,215846708.0,0.0,216006656.0,25712,836864,0,30137,836737,0,28290,837273,0,30711,837155,0,26229,836898,0,26843,836735,0,28143,836957,0,29382,836848,0,20564,836841,0,27077,836694,0,20681,837028,0,27363,836853,0,24733,836857,0,23833,836650,0,24309,837320,0,27687,837079,0,269689248.0,4305196,0,0,399694664,16855578,16855578,3985543245479588,3985600621096353,3985600622456120,3985543247932753
43,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,96,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67195725,4736,614050619,66601099,0,2456306548,2424704,0,11687583.0,13601792.0,81581.0,215846719.0,0.0,216006656.0,18255,852934,0,20649,852942,0,18071,853095,0,18978,853095,0,14366,853081,0,13359,853046,0,16777,853312,0,18915,853240,0,16045,853031,0,18776,853109,0,16900,853135,0,19455,853172,0,21759,852978,0,19439,852941,0,20930,853130,0,20751,853086,0,268768560.0,4300555,0,0,398406678,16798035,16798035,3985543248456027,3985600622495338,3985600623831109,3985543250816154
