Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
90,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,251,40886,40886,16777216,256,0,0,12,4,32,64,0x0,0x7de601d957c0,262144,1572864,364131,29184904,0,0,0,0,0.0,0.0,0.0,262144.0,33554432.0,33554432.0,16777216.0,16777216.0,131112,0,262144,262144,131115,0,262144,262144,131137,0,262144,262144,131127,0,262144,262144,131094,0,262144,262144,131102,0,262144,262144,131072,0,262144,262144,131092,0,262144,262144,131111,0,262144,262144,131115,0,262144,262144,131132,0,262144,262144,131126,0,262144,262144,131095,0,262144,262144,131103,0,262144,262144,131072,0,262144,262144,131091,0,262144,262144,45235,4790,0,1837512,1242476,1145977,1855912,1855912,3985519769070110,3985600709859793,3985600709970075,3985519769710556
91,__amd_rocclr_fillBufferAligned.kd,2,0,252,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,91,7280,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,151811,7968,0,690201,0,4,715257,715257,3985519769695845,3985600709970075,3985600709974121,3985519771593639
92,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,253,40886,40886,155648,512,2560,48,28,4,80,64,0x0,0x7de600218380,2432,1483154,440598,35303668,0,0,0,0,0.0,19520.0,304.0,5185.0,16801888.0,16801888.0,16777552.0,4880.0,131124,0,32,0,131157,0,32,0,131157,0,0,0,131142,0,0,0,131147,0,24,0,131162,0,0,0,131136,0,184,0,131164,0,32,0,131126,0,32,0,131159,0,32,0,131157,0,1,0,131143,0,0,0,131150,0,24,0,131160,0,0,0,131138,0,184,0,131164,0,32,0,499664,16716,0,4339509,51,2483,4396840,4396840,3985519772661507,3985600712179056,3985600712307365,3985519773658490
93,__amd_rocclr_copyBuffer.kd,2,0,254,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,117,8648,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,5,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310459,7781,0,1563484,0,8,1588438,1588438,3985519773501088,3985600712307365,3985600712311491,3985519775421996
94,__amd_rocclr_fillBufferAligned.kd,2,0,256,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,100,7680,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,42468,10002,0,81580,0,4,106694,106694,3985519776203741,3985600712389486,3985600712391609,3985519777155027
95,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,257,40886,40886,155648,512,2560,48,28,4,80,64,0x0,0x7de601517880,2432,936615,333391,26664856,0,548364,1,0,0.0,19520.0,304.0,5185.0,16801888.0,16801888.0,16777552.0,4880.0,131128,0,32,0,131132,0,32,0,131148,0,0,0,131140,0,0,0,131146,0,24,0,131139,0,0,0,131136,0,184,0,131144,0,32,0,131130,0,32,0,131132,0,32,0,131149,0,1,0,131134,0,0,0,131152,0,24,0,131141,0,0,0,131138,0,184,0,131145,0,32,0,359238,7654,0,1552069,51,2483,1575031,1575031,3985519779321999,3985600714392683,3985600714486261,3985519779963077
96,__amd_rocclr_copyBuffer.kd,2,0,258,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,107,8736,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156038,7788,0,713032,0,8,737932,737932,3985519779863459,3985600714486261,3985600714490146,3985519781802224
97,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,260,40886,40886,4194304,256,0,0,24,0,64,64,0x0,0x7de5854314c0,65536,5046272,1039429,83190676,0,0,0,0,0.0,0.0,0.0,262144.0,20971520.0,20971520.0,16777216.0,4194304.0,131104,0,65536,65536,131104,0,65536,65536,131129,0,65536,65536,131114,0,65536,65536,131114,0,65536,65536,131115,0,65536,65536,131110,0,65536,65536,131125,0,65536,65536,131104,0,65536,65536,131104,0,65536,65536,131128,0,65536,65536,131116,0,65536,65536,131110,0,65536,65536,131110,0,65536,65536,131110,0,65536,65536,131127,0,65536,65536,52435,957,0,970233,684912,522966,990225,990225,3985519786684499,3985600718231689,3985600718290015,3985519787269193
98,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,261,40886,40886,67108864,512,0,0,12,4,32,64,0x0,0x7de60086e700,1048576,24117248,5017863,401522644,0,0,0,0,0.0,0.0,0.0,1048576.0,83886080.0,83886080.0,16777216.0,67108864.0,32784,0,524288,524288,32811,0,524288,524288,32845,0,524288,524288,32814,0,524288,524288,32862,0,524288,524288,33113,0,524288,524288,32883,0,524288,524288,32863,0,524288,524288,32784,0,524288,524288,32813,0,524288,524288,32843,0,524288,524288,32813,0,524288,524288,32863,0,524288,524288,33080,0,524288,524288,32885,0,524288,524288,32868,0,524288,524288,346032,8112,0,3676392,1670024,2188268,3892283,3892283,3985519787299437,3985600718327190,3985600718505172,3985519788975945
99,__amd_rocclr_fillBufferAligned.kd,2,0,262,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,88,7372,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,8,0,1,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,219999,7977,0,1065670,0,4,1090588,1090588,3985519787801810,3985600718505172,3985600718509258,3985519790573596
100,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,263,40886,40886,155648,512,4608,80,36,4,80,64,0x0,0x7de564e2e7c0,2432,1213406,353329,28274288,0,0,0,0,0.0,19520.0,304.0,5185.0,33593984.0,33593984.0,33555008.0,19520.0,262192,0,16,0,262213,0,16,0,262227,0,152,0,262215,0,0,0,262229,0,32,0,262228,0,24,0,262257,0,32,0,262245,0,32,0,262194,0,16,0,262217,0,16,0,262228,0,153,0,262219,0,0,0,262228,0,32,0,262227,0,24,0,262261,0,32,0,262249,0,32,0,757251,1566,0,5506105,53,2485,5563631,5563631,3985519792238406,3985600722178233,3985600722381573,3985519793113709
101,__amd_rocclr_copyBuffer.kd,2,0,264,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,87,147,11796,0,0,0,0,0.0,0.0,0.0,8.0,256.0,256.0,128.0,128.0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,4,0,8,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184697,7992,0,870397,0,8,895522,895522,3985519792845994,3985600722381573,3985600722387142,3985519795175265
102,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,266,40886,40886,256,128,0,0,20,4,64,64,0x0,0x7de60086ecc0,4,228,131,9856,0,0,0,0,0.0,0.0,0.0,16.0,512.0,512.0,256.0,256.0,16,0,0,0,19,0,0,0,15,0,4,4,14,0,4,4,7,0,0,0,9,0,0,0,10,0,4,4,9,0,4,4,16,0,8,8,19,0,8,8,14,0,4,4,14,0,4,4,7,0,8,8,9,0,8,8,10,0,4,4,8,0,4,4,42445,6637,0,83760,0,4,106812,106812,3985519795862591,3985600722520699,3985600722524144,3985519796813326
103,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,267,40886,40886,256,256,1536,48,28,4,80,64,0x0,0x7de600218380,4,256,295,22452,0,0,0,0,0.0,0.0,0.0,1.0,272.0,272.0,256.0,16.0,10,0,0,0,18,0,0,0,10,0,0,0,11,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,18,0,0,0,7,0,1,0,7,0,0,0,12,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,203640,7446,0,967712,0,4,993084,993084,3985519796803411,3985600722529432,3985600722533878,3985519798565636
104,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,268,40886,40886,256,256,0,0,12,4,32,64,0x0,0x7de601d957c0,4,59,99,7616,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41971,7496,0,87534,0,4,111763,111763,3985519798148459,3985600723361660,3985600723363583,3985519799699000
105,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,269,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,160,12348,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,1,0,4,0,0,0,40318,957,0,66417,0,4,91119,91119,3985519807188448,3985600731048174,3985600731050938,3985519807742937
106,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,270,40886,40886,256,256,0,0,40,0,32,64,0x0,0x7de564869840,4,355,144,11008,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,5,0,0,0,4,0,0,0,142038,0,0,624044,0,4,648947,648947,3985519807761815,3985600731075975,3985600731078419,3985519809595685
107,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,271,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de564247fc0,4,252,102,7856,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,40842,955,0,66602,0,4,91646,91646,3985519813175915,3985600735713880,3985600735716284,3985519813710445
108,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,272,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,174,13484,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,7,0,0,0,4,0,1,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,185931,696,0,866978,0,4,891865,891865,3985519813743284,3985600735761751,3985600735764435,3985519815492668
109,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,273,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de563e53a80,4,252,106,9032,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,41471,957,0,68669,0,4,93916,93916,3985519820404557,3985600741733395,3985600741736319,3985519820932117
110,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,274,40886,40886,256,256,512,0,8,0,32,64,0x0,0x7de563a8eec0,4,82,51,3944,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,40631,957,0,66810,0,4,91823,91823,3985519828712784,3985600749470033,3985600749472316,3985519829231621
111,__amd_rocclr_copyBuffer.kd,2,0,275,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,99,7124,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193078,7780,0,917786,0,8,942707,942707,3985519829229878,3985600749488020,3985600749491144,3985519831017940
112,__amd_rocclr_fillBufferAligned.kd,2,0,277,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,84,7124,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,1,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,42761,9998,0,83438,0,4,108475,108475,3985519831863720,3985600749529281,3985600749533086,3985519832923647
113,__amd_rocclr_fillBufferAligned.kd,2,0,278,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,64,5412,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,132526,0,0,577001,0,4,602095,602095,3985519832901854,3985600749533086,3985600749537132,3985519834799999
114,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,279,40886,40886,256,256,0,0,8,0,16,64,0x0,0x7de600721100,4,18,69,5572,0,0,0,0,0.0,0.0,0.0,2.0,128.0,128.0,0.0,128.0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4,4,0,0,0,0,1,0,0,0,41341,9508,0,73430,0,4,98198,98198,3985519835686349,3985600751402806,3985600751404929,3985519836611736
115,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,280,40886,40886,512,512,29184,0,52,4,48,64,0x0,0x7de563a8f040,8,492,282,23844,0,0,0,0,0.0,0.0,0.0,2.0,144.0,144.0,16.0,128.0,4,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,8,0,0,0,5,0,2,0,4,0,0,0,9,0,0,0,8,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,4,0,0,0,189535,9612,0,892319,0,8,917819,917819,3985519836596724,3985600751408774,3985600751412139,3985519838399398
116,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,281,40886,40886,256,256,0,0,8,0,32,64,0x0,0x7de563a8b900,4,31,77,6044,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,5,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,247697,9863,0,1212999,0,4,1238562,1238562,3985519837087169,3985600751418309,3985600751420271,3985519839847017
117,__amd_rocclr_copyBuffer.kd,2,0,282,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,99,7220,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138876,7788,0,617988,0,8,643167,643167,3985519837686014,3985600751520299,3985600751524385,3985519841286935
