Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
98,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,261,41133,41133,67108864,512,0,0,12,4,32,64,0x0,0x76361006e700,0,0,0,0,0,0,0,0,0.0,0.0,1048576.0,0.0,0.0,494.0,20971520.0,0,58973130,194328335,0,0,59395713,197900819,0,0,58789402,198085816,0,0,58987756,199865503,0,0,59361746,199444419,0,0,59189496,200001208,0,0,59924368,205938744,0,0,59705121,202892777,0,0,59538362,195390382,0,0,60246353,198853013,0,0,59962899,198770680,0,0,60355470,200241239,0,0,59747045,199368350,0,0,59716783,199882060,0,0,61461989,206702464,0,0,60962905,203628882,0,8051,3770578,5574,520242,0,3985525681862872,3985600718327190,3985600718505172,3985525683405912
99,__amd_rocclr_fillBufferAligned.kd,2,0,262,41133,41133,256,256,0,0,12,4,48,64,0x0,0x763645b53a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,315,207,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,1900,0,0,0,1861,0,0,0,2046,0,0,0,3235,0,0,0,0,0,0,0,524,0,0,0,4029,0,0,0,1031,0,0,0,2144,0,0,0,2119,0,0,8174,403215,0,0,0,3985525682332406,3985600718505172,3985600718509258,3985525684747535
100,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,263,41133,41133,155648,512,4608,80,36,4,80,64,0x0,0x763593e2e7c0,41166,62506,4995130,0,0,0,0,0,0.0,0.0,4896.0,19456.0,0.0,2744.0,8389357.0,152,644273897,43183,43183,0,656125746,0,0,0,712500242,3587,0,0,581727543,3698,0,0,626069387,7409,0,0,630859298,7337,0,0,649387166,7696,0,0,645771091,5677,0,152,650918266,42747,42369,0,660287980,0,0,0,717206022,3579,0,0,586519411,3760,0,0,628378717,7366,0,0,636443019,7209,0,0,658614960,7673,0,0,645278334,5567,0,1530,5621973,1935,0,0,3985525687005501,3985600722178233,3985600722381573,3985525687836920
101,__amd_rocclr_copyBuffer.kd,2,0,264,41133,41133,512,512,0,0,16,0,32,64,0x0,0x763645b53a80,0,0,0,0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,0,2886,0,0,0,3595,0,0,0,2119,4463,0,0,2106,0,0,0,3317,0,0,0,2215,0,0,0,0,0,0,0,311,0,0,0,822,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7987,908658,0,0,0,3985525687553471,3985600722381573,3985600722387142,3985525689454050
102,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,266,41133,41133,256,128,0,0,20,4,64,64,0x0,0x76361006ecc0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,0.0,0.0,2.0,128.0,0,3828,1286,0,0,4247,1318,0,0,5012,0,0,0,5549,0,0,0,7567,1904,0,0,7318,1892,0,0,7306,0,0,0,7489,0,0,0,3872,840,0,0,4214,881,0,0,5382,2890,0,0,4474,2922,0,0,7621,1892,0,0,7434,1900,0,0,7383,4086,0,0,7695,3468,0,6441,97801,77,0,0,3985525690253662,3985600722520699,3985600722524144,3985525691084059
103,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,267,41133,41133,256,256,1536,48,28,4,80,64,0x0,0x7635b4818380,34,47,3574,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0,4753,0,0,0,4865,0,0,0,4954,0,0,0,4959,0,0,0,4178,0,0,0,4232,0,0,0,2811,0,0,0,4698,0,0,0,3305,344,0,0,3467,0,0,0,3615,0,0,0,2839,0,0,0,7541,0,0,0,7106,0,0,0,4712,0,0,0,7308,0,0,9959,574150,0,0,0,3985525691075035,3985600722529432,3985600722533878,3985525692680267
104,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,268,41133,41133,256,256,0,0,12,4,32,64,0x0,0x763630d957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,2212,0,0,0,1282,0,0,0,1789,0,0,0,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,1698,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,7383,595721,0,0,0,3985525692470658,3985600723361660,3985600723363583,3985525693886009
105,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,269,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1377,0,0,0,890,0,0,0,928,0,0,0,934,0,0,0,554,0,0,0,538,0,0,0,1303,0,0,0,1457,0,0,0,518,0,0,0,520,0,0,0,967,0,0,0,600,0,0,0,678,345,0,0,532,0,0,0,548,0,0,0,500,0,0,935,92949,78,0,0,3985525701129693,3985600731048174,3985600731050938,3985525701631554
106,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,270,41133,41133,256,256,0,0,40,0,32,64,0x0,0x763593869840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,951,0,0,0,230,0,0,0,918,0,0,0,894,0,0,0,998,0,0,0,977,0,0,0,1303,0,0,0,912,0,0,0,1408,0,0,0,1530,0,0,0,915,0,0,0,895,0,0,0,968,369,0,0,930,0,0,0,450931,0,0,0,3985525701648119,3985600731075975,3985600731078419,3985525703200142
107,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,271,41133,41133,256,256,0,0,36,4,80,64,0x0,0x763593247fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,484,0,0,0,510,0,0,0,536,0,0,0,517,0,0,0,514,347,0,0,520,0,0,0,578,0,0,0,548,0,0,0,477,0,0,0,522,0,0,0,649,0,0,0,537,0,0,0,588,0,0,0,0,0,0,0,1064,0,0,0,550,0,0,933,93090,0,0,0,3985525707197930,3985600735713880,3985600735716284,3985525707691069
108,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,272,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1376,0,0,0,894,0,0,0,946,0,0,0,943,0,0,0,555,0,0,0,538,0,0,0,1296,0,0,0,1462,0,0,0,960,0,0,0,538,0,0,0,616,362,0,0,495,0,0,0,555,0,0,0,542,0,0,0,550,0,0,0,505,0,0,680,863590,0,0,0,3985525707724158,3985600735761751,3985600735764435,3985525709369609
109,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,273,41133,41133,256,256,0,0,36,4,80,64,0x0,0x763592e53a80,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,486,0,0,0,724,0,0,0,1650,0,0,0,535,0,0,0,971,0,0,0,500,0,0,0,579,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,992,0,0,0,535,0,0,0,641,345,0,0,518,0,0,0,584,0,0,0,539,0,0,935,92178,78,0,0,3985525714272915,3985600741733395,3985600741736319,3985525714767235
110,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,274,41133,41133,256,256,512,0,8,0,32,64,0x0,0x763592a8eec0,31,17,1501,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,522,0,0,0,233,0,0,0,498,0,0,0,475,0,0,0,554,0,0,0,530,0,0,0,554,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,582,0,0,0,535,0,0,0,0,0,0,0,0,0,0,935,91533,78,0,0,3985525723000341,3985600749470033,3985600749472316,3985525723496815
111,__amd_rocclr_copyBuffer.kd,2,0,275,41133,41133,512,512,0,0,16,0,32,64,0x0,0x763645b53a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1514,0,0,0,2652,2247,0,0,1361,0,0,0,1356,0,0,0,2547,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,468,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7802,902181,0,0,0,3985525723495873,3985600749488020,3985600749491144,3985525725099923
112,__amd_rocclr_fillBufferAligned.kd,2,0,277,41133,41133,256,256,0,0,12,4,48,64,0x0,0x763645b53a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,990,0,0,0,643,0,0,0,913,0,0,0,940,351,0,0,239,0,0,0,1757,0,0,0,1860,0,0,0,2043,0,0,0,3772,0,0,0,0,0,0,0,653,0,0,0,3177,0,0,0,1022,0,0,0,2145,0,0,0,2111,0,0,9776,97373,0,0,0,3985525725765457,3985600749529281,3985600749533086,3985525726707149
113,__amd_rocclr_fillBufferAligned.kd,2,0,278,41133,41133,256,256,0,0,12,4,48,64,0x0,0x763645b53a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,1247,0,0,0,1634,0,0,0,1289,0,0,0,1303,0,0,0,0,0,0,0,334,0,0,0,1342,0,0,0,642,0,0,0,1384,0,0,0,1353,0,0,0,455235,0,0,0,3985525726681551,3985600749533086,3985600749537132,3985525728317208
114,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,279,41133,41133,256,256,0,0,8,0,16,64,0x0,0x763620721100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0,1278,0,0,0,1293,0,0,0,0,0,0,0,3104,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,137,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,2051,0,0,0,127,0,0,0,235,0,0,0,0,1473,0,0,0,1449,0,9115,90611,78,0,0,3985525729156668,3985600751402806,3985600751404929,3985525729888260
115,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,280,41133,41133,512,512,29184,0,52,4,48,64,0x0,0x763592a8f040,209,171,13932,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0,0,0,0,0,2593,0,0,0,1511,0,0,0,752,0,0,0,1728,571,0,0,2446,0,0,0,1829,0,0,0,2456,0,0,0,1428,0,0,0,2493,0,0,0,1474,0,0,0,1512,0,0,0,1944,0,0,0,2412,0,0,0,1552,0,0,0,3009,0,0,9879,901281,0,0,0,3985525729873137,3985600751408774,3985600751412139,3985525731551097
116,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,281,41133,41133,256,256,0,0,8,0,32,64,0x0,0x763592a8b900,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,1010,0,0,0,1118,0,0,0,1116,0,0,0,1100,0,0,0,1492,0,0,0,1975,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,993,0,0,0,0,365,0,0,0,0,0,0,351,0,0,0,910,0,0,0,0,0,0,0,1263,0,0,10142,990350,0,0,0,3985525730331775,3985600751418309,3985600751420271,3985525732693154
117,__amd_rocclr_copyBuffer.kd,2,0,282,41133,41133,512,512,0,0,16,0,32,64,0x0,0x763645b53a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1273,0,0,0,2646,2109,0,0,1357,0,0,0,1361,0,0,0,2558,0,0,0,1300,0,0,0,0,0,0,0,136,0,0,0,444,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7797,542534,0,0,0,3985525730875048,3985600751520299,3985600751524385,3985525733895020
118,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,284,41133,41133,256,128,0,0,20,4,64,64,0x0,0x76361006ecc0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,0.0,0.0,2.0,128.0,0,3190,2254,0,0,3126,2310,0,0,3538,0,0,0,5515,0,0,0,5240,1147,0,0,4996,1384,0,0,5221,0,0,0,5197,0,0,0,3175,1333,0,0,3134,1388,0,0,3542,2818,0,0,4238,2985,0,0,5577,1398,0,0,4969,1387,0,0,5208,2487,0,0,5176,2437,0,6246,101668,0,0,0,3985525734774019,3985600751704291,3985600751708016,3985525735568573
119,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,285,41133,41133,256,256,1536,48,28,4,80,64,0x0,0x7635b4818380,34,54,3574,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0,3854,0,0,0,3669,0,0,0,3418,0,0,0,3432,0,0,0,3439,0,0,0,3439,0,0,0,2244,0,0,0,3757,0,0,0,1805,343,0,0,2234,0,0,0,3117,0,0,0,1869,0,0,0,4970,0,0,0,4793,0,0,0,3128,0,0,0,4889,0,0,9766,1157043,77,0,0,3985525735566140,3985600751725442,3985600751730009,3985525737167977
120,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,286,41133,41133,256,256,0,0,12,4,32,64,0x0,0x763630d957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1789,0,0,0,506,0,0,0,1146,0,0,0,542,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,1379,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,7196,675620,1028,0,0,3985525736188089,3985600751872218,3985600751874382,3985525738507296
121,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,287,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1393,0,0,0,1891,0,0,0,1285,0,0,0,946,0,0,0,558,0,0,0,542,0,0,0,1304,0,0,0,2483,0,0,0,526,0,0,0,1501,0,0,0,961,0,0,0,488,0,0,0,682,347,0,0,538,0,0,0,553,0,0,0,1539,0,0,7275,1057289,0,0,0,3985525736668729,3985600751893490,3985600751896134,3985525739656744
122,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,288,41133,41133,256,256,0,0,40,0,32,64,0x0,0x763593869840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,0,0,0,0,994,0,0,0,950,0,0,0,231,0,0,0,919,0,0,0,1227,0,0,0,998,0,0,0,2007,0,0,0,1298,0,0,0,1966,0,0,0,1412,0,0,0,1415,0,0,0,1045,0,0,0,902,0,0,0,959,370,0,0,2033,0,0,7410,592982,0,0,0,3985525737694194,3985600751908792,3985600751911276,3985525740911348
123,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,289,41133,41133,256,256,0,0,36,4,80,64,0x0,0x763593247fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,838,0,0,0,1636,0,0,0,538,0,0,0,1532,0,0,0,762,351,0,0,825,0,0,0,823,0,0,0,1578,0,0,0,471,0,0,0,1508,0,0,0,529,0,0,0,1550,0,0,0,585,0,0,0,0,0,0,0,1063,0,0,0,1579,0,0,10355,1011926,1025,0,0,3985525738712349,3985600751927780,3985600751930464,3985525742082269
124,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,290,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1746,0,0,0,1891,0,0,0,949,0,0,0,946,0,0,0,1142,0,0,0,538,0,0,0,1304,0,0,0,2489,0,0,0,961,0,0,0,1534,0,0,0,503,364,0,0,494,0,0,0,683,0,0,0,541,0,0,0,557,0,0,0,1537,0,0,7273,647877,1023,0,0,3985525739223785,3985600751948491,3985600751950895,3985525743317664
